"","DIRECTORIO","SECUENCIA_P","moda_estado","madres_jovenes"
"1064",7568283,1,1,1
"1065",7568284,1,2,1
"1066",7568285,1,2,1
"1067",7568286,1,2,0
"1068",7568287,1,1,0
"1069",7568288,1,2,1
"1070",7568289,1,3,2
"1071",7568290,1,1,0
"1072",7568291,1,2,0
"1073",7568292,1,2,0
"1074",7568293,1,1,0
"1075",7568294,1,1,1
"1076",7568295,1,1,0
"1077",7568297,1,2,0
"1078",7568299,1,2,0
"1079",7568302,1,2,0
"1080",7568303,1,2,1
"1081",7568304,1,1,0
"1082",7568305,1,1,0
"1083",7568306,1,2,0
"1084",7568307,1,2,0
"1085",7568308,1,2,0
"1086",7568310,1,1,0
"1087",7568311,1,1,0
"1088",7568312,1,2,0
"1089",7568314,1,2,0
"1090",7568316,1,2,1
"1091",7568318,1,1,0
"1092",7568319,1,2,0
"1093",7568320,1,2,0
"1094",7568321,1,2,0
"1095",7568322,1,3,1
"1096",7568323,1,2,0
"1097",7568324,1,2,1
"1098",7568325,1,2,0
"1099",7568326,1,3,0
"1100",7568327,1,2,0
"1101",7568328,1,2,1
"1102",7568329,1,2,0
"1103",7568330,1,2,0
"1104",7568331,1,2,0
"1105",7568332,1,2,1
"1106",7568333,1,2,1
"1107",7568334,1,2,0
"1108",7568337,1,2,1
"1109",7568339,1,3,1
"1110",7568341,1,1,0
"1111",7568342,1,2,1
"1112",7568343,1,2,1
"1113",7568345,1,2,1
"1114",7568346,1,2,1
"1115",7568347,1,2,0
"1116",7568348,1,3,0
"1117",7568349,1,2,1
"1118",7568350,1,2,1
"1119",7568351,1,2,0
"1120",7568352,1,2,0
"1121",7568353,1,2,1
"1122",7568355,1,2,0
"1123",7568357,1,2,1
"1124",7568361,1,2,0
"1125",7568362,1,3,0
"1126",7568363,1,3,0
"1127",7568364,1,2,0
"1128",7568366,1,2,1
"1129",7568367,1,2,0
"1130",7568371,1,2,0
"1131",7568372,1,2,1
"1132",7568373,1,2,0
"1133",7568374,1,2,0
"1134",7568375,1,1,0
"1135",7568376,1,2,0
"1136",7568377,1,1,0
"1137",7568380,1,1,0
"1138",7568382,1,2,1
"1139",7568383,1,2,0
"1140",7568384,1,2,0
"1141",7568385,1,2,0
"1142",7568386,1,2,1
"1143",7568387,1,1,0
"1144",7568388,1,2,0
"1145",7568390,1,2,0
"1146",7568391,1,2,0
"1147",7568392,1,2,0
"1148",7568392,2,2,2
"1149",7568393,1,2,1
"1150",7568394,1,3,0
"1151",7568395,1,2,1
"1152",7568397,1,2,0
"1153",7568399,1,2,1
"1154",7568400,1,1,1
"1155",7568401,1,2,0
"1156",7568403,1,2,1
"1157",7568404,1,1,0
"1158",7568405,1,2,1
"1159",7568406,1,3,0
"1160",7568407,1,3,0
"1161",7568408,1,3,1
"1162",7568409,1,1,0
"1163",7568410,1,2,0
"1164",7568411,1,1,0
"1165",7568413,1,1,1
"1166",7568414,1,1,0
"1167",7568416,1,1,0
"1168",7568417,1,3,0
"1169",7568418,1,3,1
"1170",7568419,1,1,1
"1171",7568420,1,1,0
"1172",7568421,1,2,1
"1173",7568423,1,2,0
"1174",7568425,1,2,0
"1175",7568432,1,2,0
"1176",7568434,1,2,0
"1177",7568437,1,2,0
"1178",7568440,1,2,0
"1179",7568442,1,3,0
"1180",7568445,1,3,0
"1181",7568448,1,2,1
"1182",7568449,1,2,1
"1183",7568451,1,1,1
"1184",7568452,1,2,0
"1185",7568455,1,2,0
"1186",7568456,1,2,0
"1187",7568457,1,1,0
"1188",7568459,1,3,1
"1189",7568463,1,1,1
"1190",7568464,1,2,0
"1191",7568465,1,1,0
"1192",7568468,1,2,1
"1193",7568469,1,2,1
"1194",7568476,1,2,1
"1195",7568477,1,3,0
"1196",7568478,1,2,0
"1197",7568480,1,2,0
"1198",7568482,1,2,0
"1199",7568483,1,1,0
"1200",7568484,1,1,0
"1201",7568485,1,1,0
"1202",7568487,1,1,0
"1203",7568488,1,2,1
"1204",7568489,1,3,0
"1205",7568490,1,2,1
"1206",7568491,1,3,0
"1207",7568494,1,1,1
"1208",7568498,1,1,0
"1209",7568499,1,2,0
"1210",7568501,1,1,0
"1211",7568502,1,3,1
"1212",7568503,1,3,1
"1213",7568504,1,2,0
"1214",7568505,1,3,1
"1215",7568506,1,2,1
"1216",7568507,1,1,0
"1217",7568508,1,3,1
"1218",7568509,1,3,1
"1219",7568512,1,2,1
"1220",7568514,1,1,1
"1221",7568516,1,2,0
"1222",7568518,1,2,0
"1223",7568520,1,3,0
"1224",7568521,1,2,0
"1225",7568523,1,2,1
"1226",7568524,1,2,0
"1227",7568525,1,2,1
"1228",7568526,1,2,0
"1229",7568528,1,2,0
"1230",7568530,1,2,0
"1231",7568533,1,2,1
"1232",7568538,1,2,0
"1233",7568540,1,2,1
"1234",7568542,1,1,0
"1235",7568543,1,1,0
"1236",7568544,1,2,0
"1237",7568546,1,3,0
"1238",7568547,1,3,0
"1239",7568548,1,1,1
"1240",7568550,1,2,0
"1241",7568551,1,2,1
"1242",7568554,1,2,0
"1243",7568559,1,2,1
"1244",7568560,1,1,0
"1245",7568561,1,3,0
"1246",7568562,1,2,0
"1247",7568563,1,1,1
"1248",7568565,1,2,0
"1249",7568566,1,2,0
"1250",7568567,1,2,0
"1251",7568568,1,2,1
"1252",7568569,1,1,0
"1253",7568570,1,2,0
"1254",7568571,1,2,0
"1255",7568572,1,2,0
"1256",7568573,1,2,0
"1257",7568574,1,1,0
"1258",7568575,1,3,0
"1259",7568576,1,3,0
"1260",7568577,1,2,1
"1261",7568579,1,2,2
"1262",7568580,1,2,0
"1263",7568581,1,1,0
"1264",7568583,1,2,1
"1265",7568584,1,2,0
"1266",7568585,1,2,1
"1267",7568586,1,1,0
"1268",7568589,1,2,0
"1269",7568591,1,1,1
"1270",7568594,1,2,1
"1271",7568596,1,3,1
"1272",7568597,1,2,1
"1273",7568598,1,2,0
"1274",7568599,1,3,0
"1275",7568600,1,2,1
"1276",7568601,1,2,0
"1277",7568603,1,2,0
"1278",7568605,1,1,0
"1279",7568606,1,1,1
"1280",7568607,1,1,0
"1281",7568608,1,1,0
"1282",7568609,1,2,0
"1283",7568610,1,2,1
"1284",7568611,1,2,0
"1285",7568613,1,2,1
"1286",7568614,1,1,0
"1287",7568617,1,2,0
"1288",7568618,1,2,0
"1289",7568619,1,2,0
"1290",7568623,1,2,1
"1291",7568625,1,2,0
"1292",7568626,1,2,0
"1293",7568627,1,2,0
"1294",7568631,1,2,1
"1295",7568634,1,2,0
"1296",7568635,1,2,0
"1297",7568636,1,2,0
"1298",7568637,1,2,0
"1299",7568638,1,2,0
"1300",7568641,1,2,0
"1301",7568642,1,2,0
"1302",7568644,1,3,0
"1303",7568645,1,2,1
"1304",7568646,1,2,0
"1305",7568651,1,2,0
"1306",7568652,1,2,0
"1307",7568655,1,2,0
"1308",7568658,1,2,0
"1309",7568661,1,2,1
"1310",7568663,1,2,0
"1311",7568664,1,2,0
"1312",7568667,1,2,0
"1313",7568669,1,2,1
"1314",7568670,1,2,0
"1315",7568671,1,2,0
"1316",7568672,1,2,0
"1317",7568673,1,2,0
"1318",7568674,1,2,0
"1319",7568675,1,2,1
"1320",7568676,1,2,1
"1321",7568677,1,3,1
"1322",7568678,1,1,0
"1323",7568679,1,3,0
"1324",7568680,1,2,0
"1325",7568681,1,2,1
"1326",7568682,1,1,0
"1327",7568683,1,2,1
"1328",7568684,1,2,0
"1329",7568685,1,1,0
"1330",7568686,1,2,1
"1331",7568689,1,1,1
"1332",7568690,1,2,1
"1333",7568692,1,2,1
"1334",7568693,1,1,1
"1335",7568694,1,2,1
"1336",7568695,1,1,0
"1337",7568696,1,1,1
"1338",7568696,2,1,1
"1339",7568698,1,2,1
"1340",7568700,1,2,0
"1341",7568703,1,2,0
"1342",7568704,1,2,0
"1343",7568705,1,2,1
"1344",7568705,2,2,1
"1345",7568709,1,2,0
"1346",7568711,1,1,1
"1347",7568713,1,2,0
"1348",7568714,1,2,0
"1349",7568715,1,2,0
"1350",7568716,1,1,1
"1351",7568717,1,1,0
"1352",7568720,1,2,0
"1353",7568721,1,2,0
"1354",7568722,1,2,1
"1355",7568723,1,3,0
"1356",7568724,1,2,1
"1357",7568725,1,2,0
"1358",7568726,1,2,0
"1359",7568727,1,2,1
"1360",7568729,1,2,1
"1361",7568732,1,2,0
"1362",7568734,1,2,0
"1363",7568735,1,2,1
"1364",7568738,1,1,0
"1365",7568739,1,2,0
"1366",7568742,1,2,1
"1367",7568743,1,2,0
"1368",7568744,1,2,0
"1369",7568745,1,2,2
"1370",7568746,1,2,0
"1371",7568747,1,2,1
"1372",7568750,1,2,1
"1373",7568752,1,2,1
"1374",7568753,1,2,0
"1375",7568754,1,2,1
"1376",7568755,1,2,0
"1377",7568758,1,2,0
"1378",7568759,1,2,1
"1379",7568760,1,2,0
"1380",7568764,1,2,0
"1381",7568765,1,2,0
"1382",7568766,1,2,0
"1383",7568767,1,2,0
"1384",7568769,1,2,1
"1385",7568774,1,2,0
"1386",7568775,1,2,0
"1387",7568777,1,2,1
"1388",7568778,1,2,1
"1389",7568779,1,2,0
"1390",7568782,1,2,1
"1391",7568787,1,3,0
"1392",7568790,1,2,0
"1393",7568793,1,1,1
"1394",7568794,1,2,0
"1395",7568795,1,2,1
"1396",7568796,1,2,1
"1397",7568797,1,3,1
"1398",7568798,1,2,1
"1399",7568800,1,1,0
"1400",7568802,1,2,0
"1401",7568805,1,2,2
"1402",7568806,1,1,0
"1403",7568808,1,2,0
"1404",7568809,1,2,1
"1405",7568811,1,1,1
"1406",7568812,1,2,1
"1407",7568813,1,2,1
"1408",7568814,1,2,1
"1409",7568817,1,2,1
"1410",7568820,1,2,1
"1411",7568821,1,2,0
"1412",7568822,1,2,1
"1413",7568823,1,1,1
"1414",7568824,1,2,0
"1415",7568825,1,1,0
"1416",7568826,1,2,1
"1417",7568827,1,2,0
"1418",7568830,1,3,1
"1419",7568832,1,2,2
"1420",7568834,1,2,0
"1421",7568835,1,2,0
"1422",7568836,1,2,1
"1423",7568839,1,2,1
"1424",7568840,1,2,0
"1425",7568841,1,2,0
"1426",7568842,1,2,1
"1427",7568845,1,2,0
"1428",7568846,1,2,0
"1429",7568847,1,3,0
"1430",7568851,1,2,0
"1431",7568852,1,2,0
"1432",7568853,1,2,0
"1433",7568855,1,2,0
"1434",7568859,1,2,0
"1435",7568860,1,2,0
"1436",7568861,1,2,0
"1437",7568863,1,2,1
"1438",7568866,1,2,0
"1439",7568871,1,2,2
"1440",7568875,1,2,1
"1441",7568876,1,1,0
"1442",7568877,1,2,1
"1443",7568878,1,2,1
"1444",7568879,1,2,1
"1445",7568880,1,2,1
"1446",7568881,1,2,0
"1447",7568882,1,2,0
"1448",7568883,1,2,1
"1449",7568884,1,1,0
"1450",7568885,1,2,0
"1451",7568886,1,1,0
"1452",7568887,1,4,1
"1453",7568891,1,1,1
"1454",7568893,1,1,1
"1455",7568895,1,2,0
"1456",7568897,1,2,1
"1457",7568900,1,2,1
"1458",7568902,1,2,0
"1459",7568905,1,1,0
"1460",7568907,1,2,0
"1461",7568909,1,2,1
"1462",7568912,1,1,0
"1463",7568913,1,1,1
"1464",7568914,1,1,1
"1465",7568915,1,1,1
"1466",7568916,1,1,0
"1467",7568917,1,1,1
"1468",7568920,1,2,0
"1469",7568922,1,1,0
"1470",7568923,1,2,1
"1471",7568924,1,2,1
"1472",7568926,1,1,0
"1473",7568927,1,1,0
"1474",7568928,1,3,0
"1475",7568930,1,2,0
"1476",7568931,1,1,0
"1477",7568933,1,2,1
"1478",7568934,1,2,0
"1479",7568935,1,2,1
"1480",7568937,1,2,1
"1481",7568938,1,1,1
"1482",7568939,1,2,1
"1483",7568940,1,2,0
"1484",7568943,1,2,0
"1485",7568945,1,2,1
"1486",7568948,1,2,0
"1487",7568950,1,1,0
"1488",7568952,1,3,1
"1489",7568957,1,1,1
"1490",7568959,1,2,0
"1491",7568961,1,2,1
"1492",7568963,1,1,0
"1493",7568965,1,2,1
"1494",7568966,1,2,1
"1495",7568967,1,3,0
"1496",7568968,1,2,0
"1497",7568970,1,2,0
"1498",7568971,1,2,0
"1499",7568972,1,1,1
"1500",7568973,1,3,0
"1501",7568974,1,2,0
"1502",7568977,1,3,1
"1503",7568979,1,1,1
"1504",7568980,1,3,0
"1505",7568981,1,3,1
"1506",7568981,2,1,0
"1507",7568982,1,2,0
"1508",7568984,1,2,2
"1509",7568986,1,2,1
"1510",7568987,1,2,2
"1511",7568988,1,2,0
"1512",7568990,1,2,1
"1513",7568992,1,2,1
"1514",7568993,1,2,1
"1515",7568995,1,2,0
"1516",7568996,1,2,1
"1517",7568997,1,2,1
"1518",7569002,1,1,0
"1519",7569019,1,2,1
"1520",7569035,1,2,1
"1521",7569036,1,1,0
"1522",7569038,1,1,0
"1523",7569039,1,2,1
"1524",7569040,1,2,0
"1525",7569041,1,1,1
"1526",7569043,1,2,0
"1527",7569045,1,2,0
"1528",7569046,1,1,0
"1529",7569047,1,2,1
"1530",7569048,1,1,0
"1531",7569050,1,2,0
"1532",7569051,1,2,0
"1533",7569053,1,2,0
"1534",7569054,1,2,1
"1535",7569055,1,2,1
"1536",7569056,1,2,0
"1537",7569057,1,1,0
"1538",7569058,1,2,0
"1539",7569060,1,1,0
"1540",7569062,1,1,0
"1541",7569063,1,2,1
"1542",7569064,1,1,1
"1543",7569066,1,2,0
"1544",7569068,1,1,0
"1545",7569069,1,2,1
"1546",7569070,1,2,1
"1547",7569071,1,1,0
"1548",7569073,1,2,0
"1549",7569074,1,1,0
"1550",7569075,1,1,0
"1551",7569076,1,1,0
"1552",7569077,1,2,1
"1553",7569078,1,2,0
"1554",7569079,1,1,0
"1555",7569080,1,2,1
"1556",7569081,1,2,0
"1557",7569082,1,2,0
"1558",7569084,1,2,1
"1559",7569085,1,2,0
"1560",7569086,1,1,1
"1561",7569088,1,3,0
"1562",7569089,1,2,0
"1563",7569092,1,2,0
"1564",7569093,1,2,1
"1565",7569094,1,3,1
"1566",7569095,1,2,1
"1567",7569098,1,2,1
"1568",7569099,1,2,0
"1569",7569100,1,2,1
"1570",7569101,1,2,0
"1571",7569102,1,1,1
"1572",7569105,1,1,0
"1573",7569106,1,2,1
"1574",7569107,1,2,0
"1575",7569108,1,2,0
"1576",7569109,1,2,0
"1577",7569110,1,1,0
"1578",7569111,1,2,1
"1579",7569112,1,2,0
"1580",7569113,1,2,1
"1581",7569114,1,2,1
"1582",7569116,1,2,0
"1583",7569117,1,1,1
"1584",7569118,1,2,0
"1585",7569119,1,2,1
"1586",7569120,1,1,1
"1587",7569121,1,2,0
"1588",7569122,1,2,0
"1589",7569123,1,2,1
"1590",7569124,1,2,0
"1591",7569125,1,2,0
"1592",7569126,1,1,0
"1593",7569127,1,2,0
"1594",7569128,1,2,0
"1595",7569130,1,2,0
"1596",7569131,1,2,0
"1597",7569132,1,1,1
"1598",7569133,1,2,0
"1599",7569134,1,2,1
"1600",7569135,1,1,0
"1601",7569143,1,1,1
"1602",7569150,1,2,1
"1603",7569154,1,1,0
"1604",7569155,1,3,1
"1605",7569156,1,1,0
"1606",7569163,1,2,1
"1607",7569164,1,2,0
"1608",7569165,1,2,0
"1609",7569166,1,2,1
"1610",7569167,1,2,0
"1611",7569168,1,1,1
"1612",7569169,1,2,0
"1613",7569170,1,2,0
"1614",7569171,1,2,0
"1615",7569172,1,3,0
"1616",7569173,1,2,0
"1617",7569175,1,2,1
"1618",7569176,1,2,0
"1619",7569177,1,2,0
"1620",7569178,1,2,1
"1621",7569179,1,2,0
"1622",7569180,1,2,0
"1623",7569183,1,2,0
"1624",7569184,1,2,0
"1625",7569184,2,2,0
"1626",7569184,3,2,0
"1627",7569186,1,2,0
"1628",7569188,1,2,0
"1629",7569189,1,3,0
"1630",7569190,1,2,0
"1631",7569192,1,2,1
"1632",7569193,1,2,0
"1633",7569194,1,2,0
"1634",7569196,1,1,1
"1635",7569197,1,2,1
"1636",7569199,1,3,1
"1637",7569200,1,1,1
"1638",7569201,1,2,0
"1639",7569205,1,3,0
"1640",7569207,1,2,2
"1641",7569208,1,2,0
"1642",7569209,1,2,0
"1643",7569210,1,2,0
"1644",7569211,1,1,0
"1645",7569212,1,2,1
"1646",7569213,1,2,0
"1647",7569214,1,3,0
"1648",7569216,1,1,1
"1649",7569217,1,2,1
"1650",7569218,1,2,0
"1651",7569219,1,2,2
"1652",7569220,1,2,0
"1653",7569222,1,2,1
"1654",7569223,1,1,0
"1655",7569224,1,2,1
"1656",7569225,1,2,0
"1657",7569226,1,2,0
"1658",7569227,1,2,1
"1659",7569228,1,2,1
"1660",7569230,1,2,1
"1661",7569233,1,2,1
"1662",7569234,1,2,0
"1663",7569235,1,2,0
"1664",7569236,1,1,0
"1665",7569239,1,2,1
"1666",7569241,1,2,0
"1667",7569243,1,2,0
"1668",7569245,1,2,1
"1669",7569247,1,2,1
"1670",7569249,1,2,1
"1671",7569252,1,2,0
"1672",7569253,1,2,0
"1673",7569254,1,2,1
"1674",7569255,1,2,0
"1675",7569256,1,2,1
"1676",7569259,1,1,0
"1677",7569260,1,1,0
"1678",7569261,1,2,0
"1679",7569262,1,2,2
"1680",7569263,1,2,1
"1681",7569264,1,2,0
"1682",7569265,1,2,1
"1683",7569266,1,1,0
"1684",7569267,1,2,1
"1685",7569268,1,2,1
"1686",7569269,1,2,0
"1687",7569270,1,3,0
"1688",7569271,1,2,0
"1689",7569272,1,2,1
"1690",7569273,1,2,0
"1691",7569274,1,2,0
"1692",7569275,1,2,1
"1693",7569276,1,1,0
"1694",7569277,1,2,0
"1695",7569278,1,2,1
"1696",7569279,1,2,0
"1697",7569281,1,2,1
"1698",7569282,1,2,0
"1699",7569283,1,1,0
"1700",7569284,1,2,0
"1701",7569285,1,2,0
"1702",7569288,1,2,0
"1703",7569289,1,2,0
"1704",7569293,1,2,0
"1705",7569294,1,3,0
"1706",7569295,1,2,0
"1707",7569296,1,2,1
"1708",7569297,1,1,0
"1709",7569298,1,1,1
"1710",7569299,1,1,1
"1711",7569300,1,1,1
"1712",7569301,1,1,1
"1713",7569302,1,2,1
"1714",7569303,1,2,1
"1715",7569305,1,2,0
"1716",7569306,1,1,0
"1717",7569307,1,3,0
"1718",7569308,1,2,0
"1719",7569309,1,2,0
"1720",7569310,1,2,0
"1721",7569311,1,3,0
"1722",7569312,1,2,1
"1723",7569313,1,2,0
"1724",7569314,1,2,1
"1725",7569315,1,2,0
"1726",7569316,1,2,1
"1727",7569317,1,2,0
"1728",7569319,1,2,0
"1729",7569320,1,2,0
"1730",7569321,1,2,0
"1731",7569322,1,2,1
"1732",7569323,1,2,1
"1733",7569326,1,2,1
"1734",7569327,1,2,0
"1735",7569328,1,3,0
"1736",7569329,1,2,0
"1737",7569330,1,3,0
"1738",7569331,1,2,0
"1739",7569333,1,4,0
"1740",7569335,1,4,0
"1741",7569336,1,2,0
"1742",7569337,1,1,0
"1743",7569338,1,2,0
"1744",7569339,1,1,0
"1745",7569340,1,2,0
"1746",7569342,1,2,0
"1747",7569343,1,4,0
"1748",7569344,1,2,1
"1749",7569345,1,2,0
"1750",7569346,1,1,0
"1751",7569347,1,2,0
"1752",7569348,1,2,1
"1753",7569351,1,2,0
"1754",7569353,1,2,0
"1755",7569355,1,2,1
"1756",7569356,1,1,1
"1757",7569357,1,1,0
"1758",7569358,1,2,0
"1759",7569359,1,1,0
"1760",7569360,1,2,0
"1761",7569362,1,2,0
"1762",7569363,1,2,0
"1763",7569364,1,3,0
"1764",7569366,1,2,1
"1765",7569367,1,2,0
"1766",7569370,1,2,0
"1767",7569371,1,1,2
"1768",7569373,1,2,1
"1769",7569375,1,1,0
"1770",7569376,1,2,1
"1771",7569377,1,3,0
"1772",7569378,1,2,0
"1773",7569381,1,2,1
"1774",7569382,1,2,1
"1775",7569384,1,2,0
"1776",7569385,1,2,0
"1777",7569386,1,3,0
"1778",7569387,1,2,0
"1779",7569388,1,2,0
"1780",7569391,1,3,1
"1781",7569392,1,2,1
"1782",7569393,1,1,0
"1783",7569394,1,1,1
"1784",7569395,1,4,0
"1785",7569396,1,3,0
"1786",7569397,1,2,0
"1787",7569398,1,2,0
"1788",7569399,1,2,1
"1789",7569400,1,3,0
"1790",7569401,1,2,0
"1791",7569402,1,2,0
"1792",7569404,1,3,0
"1793",7569405,1,2,0
"1794",7569406,1,2,0
"1795",7569407,1,2,0
"1796",7569408,1,3,0
"1797",7569409,1,2,0
"1798",7569410,1,1,0
"1799",7569412,1,3,0
"1800",7569413,1,2,0
"1801",7569414,1,2,0
"1802",7569415,1,2,0
"1803",7569416,1,2,1
"1804",7569417,1,2,0
"1805",7569418,1,2,0
"1806",7569419,1,1,0
"1807",7569420,1,2,0
"1808",7569421,1,2,0
"1809",7569422,1,1,0
"1810",7569422,2,1,0
"1811",7569423,1,2,0
"1812",7569424,1,2,0
"1813",7569425,1,3,0
"1814",7569427,1,1,0
"1815",7569428,1,1,0
"1816",7569429,1,3,0
"1817",7569430,1,2,1
"1818",7569431,1,2,1
"1819",7569432,1,2,0
"1820",7569433,1,1,0
"1821",7569434,1,2,1
"1822",7569435,1,2,0
"1823",7569436,1,3,0
"1824",7569437,1,2,0
"1825",7569438,1,2,0
"1826",7569440,1,2,1
"1827",7569441,1,3,0
"1828",7569442,1,2,0
"1829",7569443,1,1,1
"1830",7569444,1,1,0
"1831",7569445,1,2,0
"1832",7569446,1,2,0
"1833",7569447,1,2,0
"1834",7569448,1,2,0
"1835",7569449,1,3,0
"1836",7569450,1,1,0
"1837",7569451,1,2,0
"1838",7569452,1,2,0
"1839",7569453,1,2,0
"1840",7569454,1,2,1
"1841",7569455,1,2,1
"1842",7569456,1,2,1
"1843",7569457,1,2,1
"1844",7569458,1,2,1
"1845",7569459,1,2,1
"1846",7569460,1,1,0
"1847",7569461,1,3,0
"1848",7569462,1,4,0
"1849",7569463,1,2,0
"1850",7569464,1,2,0
"1851",7569467,1,2,2
"1852",7569468,1,2,1
"1853",7569470,1,2,1
"1854",7569473,1,2,0
"1855",7569474,1,2,0
"1856",7569475,1,2,0
"1857",7569476,1,2,0
"1858",7569477,1,2,0
"1859",7569479,1,2,0
"1860",7569481,1,2,0
"1861",7569482,1,2,0
"1862",7569483,1,3,0
"1863",7569484,1,2,0
"1864",7569485,1,1,0
"1865",7569486,1,1,0
"1866",7569487,1,3,0
"1867",7569488,1,1,0
"1868",7569489,1,2,0
"1869",7569490,1,2,1
"1870",7569491,1,2,0
"1871",7569492,1,2,0
"1872",7569493,1,2,0
"1873",7569494,1,3,0
"1874",7569495,1,2,0
"1875",7569496,1,2,0
"1876",7569497,1,2,0
"1877",7569498,1,2,1
"1878",7569499,1,2,1
"1879",7569500,1,2,0
"1880",7569501,1,2,0
"1881",7569502,1,2,0
"1882",7569503,1,2,0
"1883",7569504,1,2,0
"1884",7569505,1,2,0
"1885",7569506,1,2,0
"1886",7569507,1,1,0
"1887",7569508,1,2,0
"1888",7569510,1,2,0
"1889",7569511,1,2,1
"1890",7569512,1,2,0
"1891",7569513,1,2,1
"1892",7569514,1,1,0
"1893",7569515,1,3,0
"1894",7569516,1,3,0
"1895",7569517,1,1,0
"1896",7569518,1,2,0
"1897",7569519,1,2,1
"1898",7569520,1,2,0
"1899",7569521,1,2,0
"1900",7569522,1,2,0
"1901",7569524,1,2,0
"1902",7569525,1,2,0
"1903",7569526,1,2,1
"1904",7569527,1,2,1
"1905",7569528,1,2,1
"1906",7569529,1,2,0
"1907",7569530,1,2,0
"1908",7569531,1,2,1
"1909",7569534,1,1,0
"1910",7569535,1,3,0
"1911",7569536,1,2,0
"1912",7569537,1,2,0
"1913",7569538,1,2,1
"1914",7569539,1,2,0
"1915",7569540,1,2,0
"1916",7569541,1,2,1
"1917",7569542,1,2,1
"1918",7569544,1,2,0
"1919",7569545,1,2,0
"1920",7569546,1,1,1
"1921",7569548,1,1,0
"1922",7569549,1,3,0
"1923",7569550,1,1,0
"1924",7569551,1,2,0
"1925",7569552,1,2,0
"1926",7569553,1,2,0
"1927",7569554,1,2,1
"1928",7569555,1,1,1
"1929",7569556,1,3,0
"1930",7569557,1,3,0
"1931",7569558,1,2,0
"1932",7569559,1,1,0
"1933",7569560,1,1,1
"1934",7569561,1,2,0
"1935",7569562,1,2,0
"1936",7569563,1,2,0
"1937",7569564,1,2,0
"1938",7569565,1,1,2
"1939",7569566,1,2,0
"1940",7569567,1,1,1
"1941",7569568,1,1,1
"1942",7569569,1,1,1
"1943",7569570,1,1,1
"1944",7569571,1,2,0
"1945",7569572,1,2,0
"1946",7569573,1,2,1
"1947",7569574,1,2,0
"1948",7569575,1,1,0
"1949",7569576,1,1,2
"1950",7569577,1,1,1
"1951",7569578,1,1,1
"1952",7569579,1,2,1
"1953",7569580,1,1,1
"1954",7569581,1,1,1
"1955",7569582,1,2,0
"1956",7569583,1,2,0
"1957",7569584,1,1,1
"1958",7569585,1,2,1
"1959",7569586,1,1,2
"1960",7569587,1,3,1
"1961",7569588,1,4,0
"1962",7569591,1,1,0
"1963",7569592,1,2,0
"1964",7569593,1,2,0
"1965",7569594,1,3,0
"1966",7569595,1,2,1
"1967",7569597,1,1,0
"1968",7569598,1,3,0
"1969",7569599,1,2,0
"1970",7569600,1,2,0
"1971",7569602,1,3,1
"1972",7569603,1,1,0
"1973",7569604,1,2,1
"1974",7569606,1,1,0
"1975",7569607,1,2,0
"1976",7569608,1,2,0
"1977",7569610,1,2,0
"1978",7569612,1,1,0
"1979",7569613,1,2,0
"1980",7569614,1,2,1
"1981",7569615,1,2,0
"1982",7569616,1,2,1
"1983",7569617,1,1,1
"1984",7569618,1,2,1
"1985",7569619,1,2,0
"1986",7569620,1,2,0
"1987",7569622,1,2,0
"1988",7569623,1,2,1
"1989",7569624,1,1,0
"1990",7569625,1,2,1
"1991",7569626,1,2,1
"1992",7569627,1,2,0
"1993",7569628,1,2,0
"1994",7569629,1,1,2
"1995",7569630,1,2,0
"1996",7569631,1,2,0
"1997",7569632,1,3,0
"1998",7569633,1,2,1
"1999",7569634,1,1,1
"2000",7569635,1,2,0
"2001",7569636,1,3,1
"2002",7569636,2,1,1
"2003",7569637,1,2,1
"2004",7569638,1,2,0
"2005",7569639,1,2,0
"2006",7569640,1,2,0
"2007",7569641,1,1,1
"2008",7569642,1,2,0
"2009",7569643,1,1,0
"2010",7569644,1,1,0
"2011",7569645,1,2,1
"2012",7569646,1,2,0
"2013",7569647,1,3,1
"2014",7569648,1,2,0
"2015",7569649,1,1,0
"2016",7569650,1,2,1
"2017",7569651,1,2,1
"2018",7569652,1,2,0
"2019",7569653,1,2,0
"2020",7569654,1,2,0
"2021",7569655,1,2,0
"2022",7569656,1,2,0
"2023",7569657,1,1,0
"2024",7569658,1,2,0
"2025",7569659,1,1,0
"2026",7569660,1,2,0
"2027",7569661,1,2,1
"2028",7569662,1,3,1
"2029",7569663,1,3,0
"2030",7569664,1,2,0
"2031",7569666,1,2,0
"2032",7569667,1,2,0
"2033",7569668,1,2,0
"2034",7569669,1,3,0
"2035",7569670,1,2,0
"2036",7569671,1,1,1
"2037",7569672,1,2,0
"2038",7569673,1,2,0
"2039",7569674,1,3,0
"2040",7569675,1,2,1
"2041",7569676,1,2,0
"2042",7569677,1,2,0
"2043",7569678,1,2,0
"2044",7569679,1,1,1
"2045",7569680,1,2,0
"2046",7569681,1,2,1
"2047",7569682,1,2,0
"2048",7569683,1,2,1
"2049",7569685,1,2,0
"2050",7569686,1,2,1
"2051",7569687,1,2,1
"2052",7569688,1,2,1
"2053",7569689,1,3,1
"2054",7569690,1,3,0
"2055",7569691,1,2,1
"2056",7569692,1,2,0
"2057",7569693,1,2,1
"2058",7569694,1,2,1
"2059",7569695,1,1,0
"2060",7569696,1,1,0
