DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7749553;2;1;2;27.581857263;4
7749557;1;1;1;11.953330535;5
7749558;1;1;1;19.778329139;4
7749558;2;1;2;19.778329139;5
7749560;1;1;1;11.164492724;1
7749587;1;1;1;59.478904548;2
7749594;1;1;1;59.207221992;2
7749616;1;1;1;41.427165478;2
7749630;1;1;1;61.062542706;3
7749630;2;1;2;61.062542706;4
7749634;1;1;1;122.14356766;3
7749643;1;1;1;61.392415337;3
7749675;1;1;1;35.053767726;2
7749675;2;1;2;35.053767726;3
7749675;3;1;3;35.053767726;4
7749678;1;1;1;49.581426293;3
7749683;1;1;1;72.145679671;3
7749683;2;1;2;72.145679671;4
7749692;1;1;1;51.637392057;2
7749695;1;1;1;58.642924273;3
7749695;2;1;2;58.642924273;4
7749695;3;1;3;58.642924273;5
7749703;1;1;1;39.115530584;2
7749703;1;2;1;39.115530584;2
7749703;2;2;2;39.115530584;3
7749705;1;1;1;80.969861939;2
7749705;2;1;2;80.969861939;3
7749705;3;1;3;80.969861939;4
7749706;1;1;1;47.546391135;2
7749707;1;1;1;43.292903871;3
7749709;1;1;1;75.101277186;3
7749714;1;1;1;42.889542673;4
7749723;1;1;1;63.205470715;4
7749723;2;1;2;63.205470715;5
7749723;3;1;3;63.205470715;6
7749724;1;1;1;60.222814094;2
7749724;2;1;2;60.222814094;3
7749724;3;1;3;60.222814094;4
7749726;1;1;1;55.218884662;3
7749730;1;1;1;38.447578309;3
7749731;1;1;1;59.846035403;3
7749733;1;1;1;50.965397398;3
7749733;2;1;2;50.965397398;4
7749734;1;1;1;50.747222577;4
7749737;1;1;1;76.001035577;3
7749737;2;1;2;76.001035577;4
7749737;3;1;3;76.001035577;5
7749739;1;1;1;84.187775981;3
7749739;2;1;2;84.187775981;4
7749746;1;1;1;55.218884662;3
7749751;1;1;1;72.582029313;2
7749751;2;1;2;72.582029313;3
7749751;3;1;3;72.582029313;4
7749752;1;1;1;50.747222577;3
7749752;2;1;2;50.747222577;4
7749756;1;1;1;56.151372446;3
7749777;1;1;1;33.021218213;3
7749777;2;1;2;33.021218213;4
7749777;3;1;3;33.021218213;5
7749782;1;1;1;29.815526124;3
7749784;1;1;1;62.095067297;5
7749784;2;1;2;62.095067297;6
7749786;1;1;1;41.193053912;3
7749786;2;1;2;41.193053912;4
7749787;1;1;1;79.889888351;3
7749790;1;1;1;74.031698294;5
7749790;2;1;2;74.031698294;6
7749790;3;1;3;74.031698294;8
7749792;1;1;1;37.565270423;5
7749797;1;1;1;68.549349702;3
7749797;2;1;2;68.549349702;4
7749797;3;1;3;68.549349702;5
7749798;1;1;1;54.983929125;3
7749798;2;1;2;54.983929125;4
7749801;1;1;1;62.707280075;4
7749807;1;1;1;44.745918903;3
7749810;1;1;1;40.686287249;3
7749810;2;1;2;40.686287249;4
7749813;1;1;1;54.377251766;4
7749814;1;1;1;45.89960323;3
7749829;1;1;1;55.415153667;3
7749829;2;1;2;55.415153667;4
7749829;3;1;3;55.415153667;5
7749829;4;1;4;55.415153667;6
7749832;1;1;1;81.76057209;3
7749832;2;1;2;81.76057209;4
7749832;3;1;3;81.76057209;5
7749832;4;1;4;81.76057209;6
7749834;1;1;1;93.642070611;7
7749836;1;1;1;72.34823622;3
7749836;2;1;2;72.34823622;4
7749860;1;1;1;65.813634675;3
7749864;1;1;1;72.582017432;3
7749864;2;1;2;72.582017432;4
7749871;1;1;1;52.160262893;3
7750040;1;1;1;208.17100139;2
7750040;2;1;2;208.17100139;3
7750052;1;1;1;173.57361444;4
7750059;1;1;1;195.52975519;3
7750059;2;1;2;195.52975519;4
7750059;3;1;3;195.52975519;7
7750059;4;1;4;195.52975519;8
7750062;1;1;1;133.12352165;3
7750062;2;1;2;133.12352165;4
7750062;3;1;3;133.12352165;5
7750064;1;1;1;282.90191766;2
7750076;1;1;1;170.36497945;4
7750079;1;1;1;107.74169145;3
7750079;2;1;2;107.74169145;4
7750090;1;1;1;41.556133712;2
7750090;2;1;2;41.556133712;3
7750090;3;1;3;41.556133712;4
7750093;1;1;1;44.860799123;3
7750093;2;1;2;44.860799123;4
7750094;1;1;1;39.180501664;4
7750096;1;1;1;38.398351596;2
7750096;2;1;2;38.398351596;5
7750097;1;1;1;39.180501664;3
7750103;1;1;1;140.75266685;2
7750104;1;1;1;159.2052062;3
7750104;2;1;2;159.2052062;4
7750106;1;1;1;173.66253148;3
7750106;2;1;2;173.66253148;4
7750106;3;1;3;173.66253148;5
7750107;1;1;1;176.93130361;3
7750107;2;1;2;176.93130361;4
7750108;1;1;1;197.67807261;3
7750108;2;1;2;197.67807261;4
7750108;3;1;3;197.67807261;5
7750110;1;1;1;86.887032881;3
7750117;1;1;1;162.70930991;3
7750117;2;1;2;162.70930991;4
7750117;3;1;3;162.70930991;5
7750117;4;1;4;162.70930991;6
7750123;1;1;1;92.626332835;2
7750123;2;1;2;92.626332835;3
7750572;1;1;1;312.1221278;3
7750572;2;1;2;312.1221278;4
7750582;1;1;1;311.74949239;4
7750582;2;1;2;311.74949239;5
7750583;1;1;1;251.86818201;3
7750583;2;1;2;251.86818201;4
7750587;1;1;1;361.66671982;2
7750587;2;1;2;361.66671982;3
7750589;1;1;1;202.640409;2
7750616;1;1;1;450.81362374;1
7750623;1;1;1;327.19117144;3
7750623;2;1;2;327.19117144;4
7750623;3;1;3;327.19117144;5
7750627;1;1;1;258.32634052;3
7750627;2;1;2;258.32634052;4
7750739;1;1;1;75.034205475;1
7750739;2;1;2;75.034205475;2
7750746;1;1;1;292.83852388;3
7750762;1;1;1;346.07976886;3
7750764;1;1;1;350.38115777;2
7750764;2;1;2;350.38115777;3
7750764;3;1;3;350.38115777;4
7750766;1;1;1;486.66574229;3
7750782;1;1;1;23.947324305;3
7750782;2;1;2;23.947324305;4
7750782;3;1;3;23.947324305;5
7750804;1;1;1;95.152236307;2
7750804;2;1;2;95.152236307;3
7750807;1;1;1;129.56417591;3
7750807;2;1;2;129.56417591;4
7750807;3;1;3;129.56417591;5
7750807;4;1;4;129.56417591;6
7750920;1;1;1;99.174568248;3
7750924;1;1;1;223.75483638;3
7750932;1;1;1;178.47142642;6
7750933;1;1;1;119.44535184;5
7750935;1;1;1;166.25188162;2
7750938;1;1;1;134.78291904;1
7750938;2;1;2;134.78291904;3
7750940;1;1;1;238.66775113;1
7750952;1;1;1;33.817683797;3
7750953;1;1;1;48.119797558;5
7750957;1;1;1;100.83070445;3
7750957;2;1;2;100.83070445;4
7750958;1;1;1;77.68993768;3
7750958;2;1;2;77.68993768;4
7750959;1;1;1;43.345592793;3
7750959;2;1;2;43.345592793;4
7750960;1;1;1;132.94730538;3
7750960;2;1;2;132.94730538;4
7750988;1;1;1;371.21643158;3
7750990;1;1;1;473.76131572;3
7750992;1;1;1;679.88232462;3
7751007;1;1;1;377.08451687;4
7751046;1;1;1;52.114171106;3
7751087;1;1;1;35.793596026;4
7751127;1;1;1;32.363205128;3
7751127;2;1;2;32.363205128;4
7751127;3;1;3;32.363205128;5
7751138;1;1;1;33.655186942;3
7751138;2;1;2;33.655186942;4
7751143;1;1;1;44.60984211;3
7751143;2;1;2;44.60984211;4
7751144;1;1;1;41.514795033;3
7751144;2;1;2;41.514795033;4
7751147;1;1;1;27.839463576;3
7751147;2;1;2;27.839463576;4
7751151;1;1;1;7.3167540643;3
7751151;2;1;2;7.3167540643;4
7751151;3;1;3;7.3167540643;5
7751357;1;1;1;5.7944101106;2
7751371;1;1;1;724.38344076;4
7751371;2;1;2;724.38344076;5
7751371;3;1;3;724.38344076;6
7751371;4;1;4;724.38344076;7
7751371;5;1;5;724.38344076;8
7751379;1;1;1;13.998560362;4
7751379;2;1;2;13.998560362;5
7751382;1;1;1;13.998560362;4
7751382;2;1;2;13.998560362;5
7751383;1;1;1;20.876799616;3
7751383;2;1;2;20.876799616;4
7751383;3;1;3;20.876799616;5
7751384;1;1;1;18.56199652;2
7751386;1;1;1;15.381374218;4
7751387;1;1;1;13.372844323;3
7751387;2;1;2;13.372844323;4
7751388;1;1;1;7.2410571081;2
7751389;1;1;1;5.5454905684;2
7751389;2;1;2;5.5454905684;3
7751396;1;1;1;11.468951454;4
7751403;1;1;1;13.094188973;6
7751405;1;1;1;9.6240102488;2
7751406;1;1;1;10.62283736;3
7751406;2;1;2;10.62283736;4
7751410;1;1;1;9.5833364776;2
7751410;2;1;2;9.5833364776;3
7751410;3;1;3;9.5833364776;4
7751425;1;1;1;11.775953261;3
7751429;1;1;1;11.954615918;3
7751429;2;1;2;11.954615918;4
7751434;1;1;1;11.84523449;5
7751446;1;1;1;90.120791429;4
7751455;1;1;1;68.452030438;3
7751455;2;1;2;68.452030438;4
7751458;1;1;1;53.490489542;3
7751458;2;1;2;53.490489542;4
7751462;1;1;1;31.320398427;3
7751462;2;1;2;31.320398427;4
7751469;1;1;1;65.457074529;5
7751470;1;1;1;50.574129315;5
7751470;2;1;2;50.574129315;6
7751475;1;1;1;72.77576889;3
7751476;1;1;1;72.927967302;3
7751476;2;1;2;72.927967302;4
7751476;3;1;3;72.927967302;5
7751477;1;1;1;235.30273952;2
7751485;1;1;1;389.82503844;3
7751485;2;1;2;389.82503844;4
7751491;1;1;1;175.97773931;3
7751500;1;1;1;35.894963505;3
7751502;1;1;1;47.306544332;4
7751502;2;1;2;47.306544332;5
7751502;3;1;3;47.306544332;6
7751503;1;1;1;46.975293228;3
7751503;2;1;2;46.975293228;4
7751503;3;1;3;46.975293228;5
7751508;1;1;1;23.933046731;4
7751509;1;1;1;19.153832988;3
7751509;2;1;2;19.153832988;4
7751509;3;1;3;19.153832988;5
7751517;1;1;1;29.654285519;4
7751522;1;1;1;23.981220549;3
7751524;1;1;1;16.193233011;4
7751527;1;1;1;15.344023353;2
7751527;2;1;2;15.344023353;3
7751528;1;1;1;19.053654048;4
7751529;1;1;1;12.541189225;2
7751532;1;1;1;12.490057902;3
7751532;2;1;2;12.490057902;4
7751533;1;1;1;10.916306618;3
7751535;1;1;1;18.251652812;5
7751540;1;1;1;25.214551386;3
7751540;2;1;2;25.214551386;4
7751547;1;1;1;28.493954424;3
7751547;2;1;2;28.493954424;4
7751547;3;1;3;28.493954424;5
7751551;1;1;1;36.307188093;2
7751551;2;1;2;36.307188093;3
7751555;1;1;1;30.60871628;3
7751555;2;1;2;30.60871628;4
7751555;3;1;3;30.60871628;5
7751557;1;1;1;18.713668488;3
7751559;1;1;1;27.480326881;3
7751559;2;1;2;27.480326881;4
7751559;3;1;3;27.480326881;5
7751559;4;1;4;27.480326881;6
7751561;1;1;1;18.650293268;3
7751562;1;1;1;24.301221585;4
7751562;2;1;2;24.301221585;5
7751563;1;1;1;29.424098825;4
7751563;2;1;2;29.424098825;5
7751563;3;1;3;29.424098825;6
7751564;1;1;1;21.061913469;3
7751564;2;1;2;21.061913469;4
7751564;3;1;3;21.061913469;5
7751583;1;1;1;22.786488975;5
7751583;2;1;2;22.786488975;6
7751585;1;1;1;18.639699244;3
7751585;2;1;2;18.639699244;4
7751587;1;1;1;15.517239024;3
7751609;1;1;1;17.027937559;3
7751609;2;1;2;17.027937559;4
7751615;1;1;1;56.467053497;3
7751615;2;1;2;56.467053497;4
7751617;1;1;1;54.526039863;4
7751617;2;1;2;54.526039863;5
7751629;1;1;1;59.15620744;3
7751643;1;1;1;89.851478898;3
7751644;1;1;1;107.66012047;3
7751647;1;1;1;94.144039549;3
7751648;1;1;1;112.72030548;3
7751648;2;1;2;112.72030548;4
7751651;1;1;1;149.49504205;4
7751651;2;1;2;149.49504205;5
7751651;3;1;3;149.49504205;6
7751656;1;1;1;63.232334669;2
7751656;2;1;2;63.232334669;3
7751656;3;1;3;63.232334669;4
7751656;4;1;4;63.232334669;5
7751668;1;1;1;163.14034836;4
7751668;2;1;2;163.14034836;5
7751676;1;1;1;156.73144974;3
7751676;2;1;2;156.73144974;4
7751676;3;1;3;156.73144974;5
7751677;1;1;1;143.48868259;3
7751684;1;1;1;104.77606284;3
7751690;2;1;2;167.24775298;4
7751690;1;1;1;167.24775298;3
7751695;1;1;1;89.851478898;3
7751728;1;1;1;51.313598504;2
7751728;2;1;2;51.313598504;3
7751729;1;1;1;65.266000517;2
7751729;2;1;2;65.266000517;3
7751731;1;1;1;47.05688427;3
7751733;1;1;1;50.376642756;4
7751745;1;1;1;134.90800147;1
7751746;1;1;1;103.53379057;2
7751746;2;1;2;103.53379057;3
7751746;3;1;3;103.53379057;4
7751746;4;1;4;103.53379057;5
7751755;1;1;1;73.144716604;3
7751755;2;1;2;73.144716604;4
7751759;1;1;1;45.587033883;1
7751866;1;1;1;16.73181095;3
7751866;2;1;2;16.73181095;4
7751931;1;1;1;161.63858128;1
7751931;2;1;2;161.63858128;2
7751932;1;1;1;268.45006223;3
7751932;2;1;2;268.45006223;4
7752054;1;1;1;76.578802034;2
7752054;2;1;2;76.578802034;3
7752054;3;1;3;76.578802034;4
7752056;1;1;1;76.584825798;2
7752067;1;1;1;98.755770441;3
7752067;2;1;2;98.755770441;4
7752091;1;1;1;21.363931813;3
7752091;2;1;2;21.363931813;4
7752098;1;1;1;10.37766448;3
7752101;1;1;1;10.37766448;2
7752101;2;1;2;10.37766448;3
7752101;3;1;3;10.37766448;4
7752108;1;1;1;112.99485144;4
7752108;2;1;2;112.99485144;5
7752108;3;1;3;112.99485144;6
7752108;4;1;4;112.99485144;7
7752113;1;1;1;37.161899228;2
7752114;1;1;1;39.267571456;2
7752114;2;1;2;39.267571456;3
7752116;1;1;1;52.625486048;3
7752123;1;1;1;77.122516896;3
7752123;2;1;2;77.122516896;4
7752125;1;1;1;82.2232553;3
7752126;1;1;1;127.18231124;2
7752126;2;1;2;127.18231124;3
7752133;1;1;1;15.659472429;2
7752152;1;1;1;34.22333727;3
7752160;1;1;1;14.23202885;2
7752164;1;1;1;38.178501445;2
7752167;1;1;1;24.2911965;2
7752167;2;1;2;24.2911965;3
7752169;1;1;1;117.45476492;3
7752173;1;1;1;126.3142218;3
7752173;2;1;2;126.3142218;4
7752173;3;1;3;126.3142218;5
7752181;1;1;1;24.2911965;3
7752186;1;1;1;18.454225101;2
7752186;2;1;2;18.454225101;4
7752233;1;1;1;192.27535478;2
7752233;2;1;2;192.27535478;3
7752241;1;1;1;194.0019864;3
7752265;1;1;1;222.64968836;1
7752265;2;1;2;222.64968836;2
7752277;1;1;1;148.61281937;3
7752277;2;1;2;148.61281937;4
7752277;3;1;3;148.61281937;5
7752279;1;1;1;85.137395264;3
7752281;1;1;1;128.86102495;3
7752281;2;1;2;128.86102495;4
7752282;1;1;1;145.32980214;2
7752282;2;1;2;145.32980214;3
7752282;3;1;3;145.32980214;4
7752282;4;1;4;145.32980214;5
7752286;1;1;1;147.89134886;4
7752287;1;1;1;81.673340892;3
7752287;2;1;2;81.673340892;4
7752317;1;1;1;101.08547337;2
7752317;2;1;2;101.08547337;3
7752339;2;1;2;55.498051057;3
7752339;1;1;1;55.498051057;2
7752341;1;1;1;143.17858208;3
7752347;1;1;1;66.371886469;3
7752349;1;1;1;122.21302285;3
7752349;2;1;2;122.21302285;4
7752350;1;1;1;205.85461133;3
7752350;2;1;2;205.85461133;4
7752350;3;1;3;205.85461133;5
7752353;1;1;1;170.60391722;3
7752370;1;1;1;177.81243822;3
7752413;1;1;1;354.43370765;3
7752416;1;1;1;59.517545968;2
7752418;1;1;1;80.659430945;2
7752418;2;1;2;80.659430945;3
7752418;3;1;3;80.659430945;4
7752421;1;1;1;51.462007526;2
7752429;1;1;1;102.19387835;3
7752429;2;1;2;102.19387835;4
7752432;1;1;1;77.40868479;2
7752440;1;1;1;89.190577314;4
7752440;2;1;2;89.190577314;5
7752445;1;1;1;70.4011572;3
7752445;2;1;2;70.4011572;4
7752447;1;1;1;82.033320164;3
7752447;2;1;2;82.033320164;4
7752448;1;1;1;48.254880661;3
7752449;1;1;1;46.957231798;3
7752449;2;1;2;46.957231798;4
7752468;1;1;1;94.889829711;3
7752468;2;1;2;94.889829711;4
7752480;1;1;1;169.80756565;2
7752480;2;1;2;169.80756565;3
7752502;1;1;1;137.04989381;3
7752502;2;1;2;137.04989381;4
7752503;1;1;1;128.3093181;3
7752503;2;1;2;128.3093181;4
7752508;1;1;1;110.9963439;3
7752508;2;1;2;110.9963439;4
7752508;3;1;3;110.9963439;5
7752518;1;1;1;250.39314015;3
7752518;2;1;2;250.39314015;4
7752521;1;1;1;263.06654483;2
7752537;1;1;1;1657.4154566;2
7752537;2;1;2;1657.4154566;3
7752542;1;1;1;1111.5364628;6
7752573;1;1;1;152.22795322;2
7752573;2;1;2;152.22795322;3
7752585;1;1;1;231.85224579;2
7752592;1;1;1;119.8051195;4
7752592;2;1;2;119.8051195;5
7752612;1;1;1;122.07726972;4
7752626;1;1;1;161.44921098;3
7752628;1;1;1;175.89982697;2
7752628;2;1;2;175.89982697;3
7752631;1;1;1;93.475243406;4
7752631;2;1;2;93.475243406;5
7752631;3;1;3;93.475243406;6
7752699;1;1;1;42.514095798;2
7752729;1;1;1;47.626857036;3
7752729;2;1;2;47.626857036;4
7752734;1;1;1;20.492403982;3
7752741;1;1;1;192.16541122;3
7752741;2;1;2;192.16541122;4
7752741;3;1;3;192.16541122;5
7752741;4;1;4;192.16541122;6
7752755;1;1;1;16.860808841;2
7752762;1;1;1;70.461029665;4
7752765;1;1;1;138.44862082;2
7752765;2;1;2;138.44862082;3
7752765;3;1;3;138.44862082;4
7752770;1;1;1;101.01709343;3
7752791;1;1;1;83.217294539;2
7752791;2;1;2;83.217294539;4
7752791;3;1;3;83.217294539;5
7752825;1;1;1;2415.7890667;3
7752825;2;1;2;2415.7890667;4
7752868;1;1;1;99.808590192;3
7752892;1;1;1;260.27501071;6
7752901;1;1;1;177.63468597;4
7752909;1;1;1;243.14974627;3
7752914;1;1;1;157.90861151;5
7752914;2;1;2;157.90861151;6
7752922;1;1;1;315.90620943;2
7752922;2;1;2;315.90620943;3
7752926;1;1;1;335.94043945;3
7752926;2;1;2;335.94043945;4
7752926;3;1;3;335.94043945;5
7752940;1;1;1;360.89986867;2
7752941;1;1;1;357.55850673;2
7752941;2;1;2;357.55850673;3
7752944;1;1;1;255.35699571;3
7752944;2;1;2;255.35699571;4
7752946;1;1;1;280.7315973;4
7752947;1;1;1;185.32295527;3
7752947;2;1;2;185.32295527;4
7752949;1;1;1;236.58802582;3
7752949;2;1;2;236.58802582;4
7752953;1;1;1;191.41595453;3
7752953;2;1;2;191.41595453;2
7752957;1;1;1;229.34549264;3
7752960;1;1;1;383.0031486;3
7752960;2;1;2;383.0031486;4
7752963;1;1;1;255.35699571;3
7752963;2;1;2;255.35699571;4
7752969;1;1;1;415.78628937;3
7752970;1;1;1;176.90216135;3
7752971;1;1;1;265.01001311;5
7752973;1;1;1;415.29637385;3
7752973;2;1;2;415.29637385;4
7752974;1;1;1;327.77274154;3
7752976;1;1;1;415.78628937;3
7752976;2;1;2;415.78628937;4
7752978;1;1;1;309.40668841;3
7752979;1;1;1;221.83635781;3
7752981;1;1;1;281.12369922;3
7752984;1;1;1;210.1887036;2
7752986;1;1;1;117.06930035;4
7752986;2;1;2;117.06930035;5
7752989;1;1;1;227.74257961;3
7752989;2;1;2;227.74257961;4
7752995;1;1;1;334.91477868;4
7752995;2;1;2;334.91477868;5
7753004;1;1;1;357.40453738;3
7753006;1;1;1;68.064234307;3
7753026;1;1;1;215.34000503;2
7753032;1;1;1;258.63585498;3
7753043;1;1;1;227.59955238;3
7753043;2;1;2;227.59955238;4
7753054;1;1;1;286.15814158;3
7753054;2;1;2;286.15814158;4
7753064;1;1;1;240.31276463;4
7753073;1;1;1;196.75735922;3
7753073;2;1;2;196.75735922;4
7753077;1;1;1;293.8099866;2
7753081;1;1;1;67.646366416;3
7753089;1;1;1;249.39020971;2
7753089;2;1;2;249.39020971;3
7753090;1;1;1;262.72754655;3
7753093;1;1;1;343.73635669;3
7753094;1;1;1;326.51701041;3
7753096;1;1;1;780.18224147;4
7753096;2;1;2;780.18224147;5
7753100;1;1;1;255.76933467;3
7753100;2;1;2;255.76933467;4
7753101;1;1;1;490.3765949;2
7753101;2;1;2;490.3765949;3
7753105;1;1;1;24.089743844;2
7753105;2;1;2;24.089743844;3
7753109;1;1;1;32.487615272;2
7753109;2;1;2;32.487615272;3
7753110;1;1;1;57.554789032;3
7753110;2;1;2;57.554789032;4
7753110;3;1;3;57.554789032;5
7753110;4;1;4;57.554789032;6
7753111;1;1;1;40.752706033;3
7753124;1;1;1;33.3024863;2
7753124;2;1;2;33.3024863;3
7753125;1;1;1;74.625862343;3
7753126;1;1;1;118.60598387;4
7753126;2;1;2;118.60598387;5
7753127;1;1;1;68.691894522;3
7753127;2;1;2;68.691894522;4
7753129;1;1;1;33.3024863;2
7753144;1;1;1;103.12438646;3
7753144;2;1;2;103.12438646;4
7753149;1;1;1;83.347579088;3
7753151;1;1;1;144.11089347;6
7753151;2;1;2;144.11089347;7
7753223;1;1;1;15.9804085;1
7753228;1;1;1;12.184298874;3
7753228;2;1;2;12.184298874;4
7753230;1;1;1;11.455438087;3
7753239;1;1;1;11.07419828;2
7753241;1;1;1;13.746525704;3
7753244;1;1;1;13.375916655;3
7753244;2;1;2;13.375916655;4
7753249;1;1;1;33.483021998;4
7753259;1;1;1;5.928294988;3
7753262;1;1;1;13.258098218;4
7753271;1;1;1;15.4954144;2
7753271;2;1;2;15.4954144;3
7753275;1;1;1;18.471745815;3
7753277;1;1;1;26.9467954;4
7753277;2;1;2;26.9467954;5
7753277;3;1;3;26.9467954;6
7753291;1;1;1;22.206637367;3
7753291;2;1;2;22.206637367;4
7753291;3;1;3;22.206637367;5
7753291;4;1;4;22.206637367;6
7753296;1;1;1;18.706747985;3
7753297;1;1;1;7.4551034274;4
7753297;2;1;2;7.4551034274;5
7753297;3;1;3;7.4551034274;6
7753349;1;1;1;14.124640175;3
7753352;1;1;1;13.320160093;2
7753352;2;1;2;13.320160093;3
7753355;1;1;1;13.113427505;3
7753355;2;1;2;13.113427505;4
7753357;1;1;1;22.194148612;2
7753361;1;1;1;16.051674229;2
7753361;2;1;2;16.051674229;4
7753368;1;1;1;16.03726804;5
7753368;2;1;2;16.03726804;6
7753377;1;1;1;6.8564082739;4
7753377;2;1;2;6.8564082739;5
7753377;3;1;3;6.8564082739;7
7753377;4;1;4;6.8564082739;8
7753380;1;1;1;9.3320386338;5
7753382;1;1;1;13.075721446;3
7753395;1;1;1;64.701385755;2
7753401;1;1;1;68.489724657;3
7753414;1;1;1;500.97459226;4
7753423;1;1;1;426.35354882;3
7753423;2;1;2;426.35354882;4
7753434;1;1;1;490.65878618;2
7753440;1;1;1;515.22906709;2
7753440;2;1;2;515.22906709;3
7753442;1;1;1;641.96021292;3
7753458;1;1;1;357.80182219;3
7753458;2;1;2;357.80182219;4
7753458;3;1;3;357.80182219;5
7753537;1;1;1;32.539632751;1
7753628;1;1;1;86.099436497;3
7753628;2;1;2;86.099436497;4
7753633;1;1;1;71.048968883;3
7753633;2;1;2;71.048968883;4
7753695;1;1;1;63.549674944;3
7753697;1;1;1;63.153736459;4
7753697;2;1;2;63.153736459;7
7753697;3;1;3;63.153736459;8
7753698;1;1;1;154.87460411;3
7753701;1;1;1;52.521353078;3
7753701;2;1;2;52.521353078;4
7753702;1;1;1;64.672977925;4
7753703;1;1;1;58.895859303;3
7753707;1;1;1;73.591120322;3
7753707;2;1;2;73.591120322;4
7753707;3;1;3;73.591120322;5
7753714;1;2;1;153.56983838;3
7753718;1;1;1;207.25491344;5
7753719;1;1;1;134.59808846;3
7753720;1;1;1;197.52079437;3
7753720;2;1;2;197.52079437;4
7753721;1;1;1;170.93294952;4
7753722;1;1;1;139.86928675;3
7753722;2;1;2;139.86928675;4
7753723;1;1;1;227.482767;4
7753725;1;1;1;192.04270024;2
7753726;1;1;1;268.13285856;2
7753726;2;1;2;268.13285856;3
7753726;3;1;3;268.13285856;4
7753731;1;1;1;358.15931414;6
7753731;2;1;2;358.15931414;7
7753731;3;1;3;358.15931414;8
7753737;1;1;1;232.74190945;3
7753738;1;1;1;298.12368761;5
7753744;1;1;1;383.76939171;4
7753744;2;1;2;383.76939171;5
7753744;3;1;3;383.76939171;6
7753744;4;1;4;383.76939171;7
7753746;1;1;1;277.7503339;3
7753748;1;1;1;308.764555;3
7753750;1;1;1;350.62892292;2
7753751;1;1;1;290.3898827;3
7753754;1;1;1;372.53141048;3
7753754;2;1;2;372.53141048;4
7753820;1;1;1;90.96660009;2
7753827;1;1;1;177.19953208;5
7753827;2;1;2;177.19953208;6
7753827;3;1;3;177.19953208;7
7753850;1;1;1;117.69653733;3
7753865;1;1;1;107.11055752;3
7753902;1;1;1;91.075367506;2
7753902;2;1;2;91.075367506;3
7753916;1;1;1;31.461080605;2
7753919;1;1;1;36.930806172;2
7753932;1;1;1;30.223660099;2
7753939;1;1;1;43.334071564;3
7753941;1;1;1;48.805261451;1
7753946;1;1;1;40.055737251;2
7753962;1;1;1;65.036301244;2
7753973;1;1;1;79.709542472;3
7753973;2;1;2;79.709542472;4
7753975;1;1;1;73.144716604;2
7753981;1;1;1;166.08624043;4
7753987;1;1;1;186.57676823;4
7753987;2;1;2;186.57676823;5
7753994;1;1;1;185.7837069;3
7753998;1;1;1;113.85144892;3
7754014;1;1;1;138.81903541;1
7754014;2;1;2;138.81903541;2
7754014;3;1;3;138.81903541;4
7754017;1;1;1;117.12919269;2
7754017;2;1;2;117.12919269;3
7754017;3;1;3;117.12919269;4
7754029;1;1;1;84.916776443;3
7754029;2;1;2;84.916776443;4
7754030;1;1;1;67.388833442;2
7754031;1;1;1;78.176910584;3
7754036;1;1;1;77.714906836;3
7754037;1;1;1;63.595973474;3
7754039;1;1;1;56.732412298;3
7754039;2;1;2;56.732412298;4
7754044;1;1;1;84.46344629;3
7754044;2;1;2;84.46344629;4
7754048;1;1;1;106.42620847;3
7754048;2;1;2;106.42620847;4
7754054;1;1;1;64.03939546;2
7754054;2;1;2;64.03939546;3
7754054;3;1;3;64.03939546;4
7754054;4;1;4;64.03939546;7
7754055;1;1;1;26.966077375;3
7754059;1;1;1;42.202100284;4
7754059;2;1;2;42.202100284;5
7754061;1;1;1;23.874310392;2
7754062;1;1;1;22.887879427;3
7754063;1;1;1;260.0651881;2
7754063;2;1;2;260.0651881;3
7754068;1;1;1;181.86360428;2
7754068;2;1;2;181.86360428;4
7754070;1;1;1;214.27343473;5
7754082;1;1;1;221.54887141;3
7754082;2;1;2;221.54887141;4
7754082;3;1;3;221.54887141;5
7754085;1;1;1;143.63667614;2
7754085;2;1;2;143.63667614;3
7754092;1;1;1;206.38076282;2
7754093;1;1;1;208.09284656;3
7754093;2;1;2;208.09284656;4
7754093;3;1;3;208.09284656;5
7754093;4;1;4;208.09284656;6
7754101;1;1;1;74.880851213;4
7754101;2;1;2;74.880851213;5
7754102;1;1;1;100.26633869;4
7754102;2;1;2;100.26633869;5
7754102;3;1;3;100.26633869;6
7754102;4;1;4;100.26633869;8
7754105;1;1;1;54.450969061;2
7754105;2;1;2;54.450969061;3
7754111;1;1;1;102.56255665;4
7754113;1;1;1;113.81892966;4
7754113;2;1;2;113.81892966;5
7754122;1;1;1;76.498490469;3
7754122;2;1;2;76.498490469;4
7754127;1;1;1;68.479637737;3
7754131;1;1;1;61.494706061;3
7754131;2;1;2;61.494706061;4
7754132;1;1;1;86.527551975;4
7754135;1;1;1;179.16345767;3
7754135;2;1;2;179.16345767;4
7754137;1;1;1;178.28687572;3
7754137;2;1;2;178.28687572;4
7754137;3;1;3;178.28687572;5
7754139;1;1;1;109.20854642;2
7754140;1;1;1;147.96263883;4
7754140;2;1;2;147.96263883;5
7754145;1;1;1;90.790197436;3
7754145;2;1;2;90.790197436;4
