DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P10000;P400;P401;P402;P403;P407S2;P5971;P5971S2;P5971S2A1
7765352;4;1;4;2.78912597;4;3;2;2;2;;;1;1
7765353;3;1;3;2.78912597;3;3;2;2;2;;;2;
7765357;3;1;3;2.78912597;3;3;2;2;2;;;2;
7765362;3;2;3;3.9844656714;3;3;2;2;2;;;2;
7765364;4;1;4;2.8460469082;4;3;2;2;2;;;2;
7765368;4;1;4;17.850406208;4;3;2;2;2;;;2;
7765370;3;1;3;3.2900830993;3;3;2;2;2;;;1;2
7765370;4;1;4;3.2900830993;4;3;2;2;2;;;2;
7765371;4;1;4;1.9125435223;1;3;2;2;2;;;2;
7765372;5;1;5;1.7000386865;5;3;2;2;2;;;2;
7765376;3;1;3;3.2900830993;2;3;2;2;2;;;2;
7765377;8;1;8;15.619105432;8;3;2;2;2;;;2;
7765380;4;1;4;2.8467084147;4;3;2;2;2;;;1;1
7765380;5;1;5;2.8467084147;5;3;2;2;2;;;2;
7765381;8;1;8;5.0613729397;8;3;2;2;2;;;2;
7765386;4;1;4;1.7000386865;4;3;2;2;2;;;2;
7765391;3;1;3;1.7000386865;1;3;2;2;2;;;2;
7765396;3;1;3;2.3611648423;2;3;2;2;2;;;2;
7765398;4;1;4;1.7000386865;4;3;2;2;2;;;1;1
7765398;2;2;2;1.7000386865;2;3;2;2;2;;;2;
7765411;3;1;3;2.6563104476;3;3;2;2;2;;;2;
7765412;6;1;6;14.875338507;6;3;2;2;2;;;1;7
7765412;7;1;7;14.875338507;7;3;2;2;2;;;2;
7765419;3;1;3;2.8460469082;3;3;2;2;2;;;2;
7765421;5;1;5;15.619105432;5;3;2;2;2;;;2;
7765421;6;1;6;15.619105432;6;3;2;2;2;;;2;
7765425;4;1;4;2.3239264992;4;3;2;2;2;;;2;
7765427;5;1;5;2.1250483581;5;3;2;2;2;;;2;
7765432;6;1;6;16.227642007;6;3;2;2;2;;;2;
7765438;3;1;3;2.1250483581;3;6;2;2;2;;;2;
7765441;3;1;3;2.1250483581;3;3;2;2;2;;;2;
7765442;5;1;5;16.227642007;5;3;2;2;2;;;2;
7765442;6;1;6;16.227642007;6;3;2;2;2;;;2;
7765445;3;1;3;2.6563104476;3;3;2;2;2;;;2;
7765448;4;1;4;2.6563104476;4;3;2;2;2;;;2;
7765457;4;1;4;2.6563104476;1;3;2;2;2;;;2;
7765459;4;1;4;13.222523117;1;3;2;2;2;;;2;
7765464;2;1;2;2.3906794029;2;3;2;2;2;;;2;
7765467;3;1;3;3.9844656714;3;5;;;;;;2;
7765471;3;1;3;3.9844656714;3;3;2;2;2;;;1;3
7765471;4;1;4;3.9844656714;4;3;2;2;2;;;1;2
7765472;3;1;3;22.31300776;3;3;2;2;2;;;2;
7765472;4;1;4;22.31300776;4;3;2;2;2;;;2;
7765472;5;1;5;22.31300776;5;3;2;2;2;;;2;
7765472;6;1;6;22.31300776;6;6;2;2;2;;;2;
7765489;3;1;3;4.5536750531;3;3;2;2;2;;;2;
7765490;3;1;3;2.1733449117;1;3;2;2;2;;;2;
7765493;3;1;3;2.1733449117;1;3;2;2;2;;;2;
7765497;3;1;3;3.3203880595;3;3;2;2;2;;;2;
7765499;3;1;3;3.3203880595;3;3;2;2;2;;;2;
7765501;2;1;2;2.1250483581;2;3;2;2;2;;;2;
7765502;6;1;6;10.412736955;1;3;2;2;2;;;2;
7765502;7;1;7;10.412736955;1;3;2;2;2;;;2;
7765503;5;1;5;2.066019237;4;3;2;2;2;;;2;
7765503;6;1;6;2.066019237;6;6;2;2;2;;;2;
7765510;3;1;3;2.9514560529;3;3;2;2;2;;;1;1
7765511;3;1;3;1.8594173133;1;3;2;2;2;;;2;
7765516;3;1;3;2.9514560529;3;3;2;2;2;;;2;
7765520;3;1;3;1.8594173133;1;3;2;2;2;;;2;
7765526;2;1;2;2.066019237;2;3;2;2;2;;;2;
7765526;5;2;5;2.066019237;5;3;2;2;2;;;2;
7765526;2;3;2;2.066019237;2;3;2;2;2;;;2;
7765526;3;3;3;2.066019237;3;3;2;2;2;;;2;
7765528;5;1;5;10.788623165;5;3;2;2;2;;;2;
7765529;4;1;4;2.9514560529;4;3;2;2;2;;;1;1
7765532;4;1;4;16.528153896;4;3;2;2;2;;;2;
7765537;6;1;6;3.3203880595;6;3;2;2;2;;;2;
7765540;6;1;6;2.8977932156;6;3;2;2;2;;;2;
7765545;3;1;3;1.6528153896;1;3;2;2;2;;;2;
7765554;3;1;3;13.387804656;3;3;2;2;2;;;2;
7765560;7;1;7;2.1250483581;7;3;2;2;2;;;2;
7765570;2;1;2;2.6563104476;2;3;2;2;2;;;2;
7765574;3;1;3;2.4148276797;3;3;2;2;2;;;2;
7765586;5;1;5;2.8977932156;5;3;2;2;2;;;2;
7765588;3;1;3;2.3906794029;3;3;2;2;2;;;2;
7765589;6;1;6;16.227642007;6;3;2;2;2;;;2;
7765591;3;1;3;2.8977932156;3;3;2;2;2;;;2;
7765595;3;1;3;2.6563104476;3;3;2;2;2;;;2;
7765596;4;1;4;2.4148276797;4;5;;;;;;2;
7765597;2;1;2;2.6563104476;2;6;2;2;2;;;1;7
7765602;3;1;3;1.8889318739;1;6;2;2;2;;;2;
7765604;2;1;2;1.8889318739;1;3;2;2;2;;;2;
7765618;4;1;4;2.6563104476;1;3;2;2;2;;;2;
7765621;3;1;3;3.3203880595;3;3;2;2;2;;;2;
7765621;4;1;4;3.3203880595;4;3;2;2;2;;;2;
7765624;4;1;4;2.6563104476;1;3;2;2;2;;;2;
7765630;3;1;3;2.6563104476;1;3;2;2;2;;;2;
7765630;4;1;4;2.6563104476;1;3;2;2;2;;;2;
7765637;3;1;3;2.1250483581;1;3;2;2;2;;;2;
7765638;7;1;7;3.5860191043;7;3;2;2;2;;;1;1
7765639;3;1;3;3.5860191043;3;3;2;2;2;;;2;
7765644;2;1;2;1.8973646054;2;3;2;2;2;;;2;
7765647;3;1;3;1.8973646054;3;3;2;2;2;;;2;
7765651;4;1;4;2.7517074796;4;3;2;2;2;;;2;
7765660;2;1;2;3.5860191043;2;3;2;2;2;;;1;3
7765662;5;1;5;6.0224471151;5;3;2;2;2;;;1;1
7765663;6;1;6;6.8299271971;6;3;2;2;2;;;2;
7765669;3;1;3;2.9514560529;1;4;2;2;2;;;1;8
7765673;7;1;7;10.62524179;7;3;2;2;2;;;2;
7765674;2;1;2;13.939220892;1;6;2;2;2;;;2;
7765676;5;1;5;10.62524179;5;3;2;2;2;;;1;1
7765676;7;1;7;10.62524179;7;3;2;2;2;;;1;1
7765685;5;1;5;20.081706984;5;3;2;2;2;;;1;1
7765690;2;1;2;13.958471933;2;3;2;2;2;;;2;
7765706;3;1;3;11.433314819;3;3;2;2;2;;;2;
7765706;4;1;4;11.433314819;4;3;2;2;2;;;2;
7765706;5;1;5;11.433314819;5;3;2;2;2;;;2;
7765707;6;1;6;3.9844656714;6;4;2;2;2;;;2;
7765707;9;1;9;3.9844656714;9;3;2;2;2;;;2;
7765707;10;1;10;3.9844656714;10;3;2;2;2;;;2;
7765712;3;1;3;13.387804656;3;3;2;2;2;;;2;
7765712;4;1;4;13.387804656;4;3;2;2;2;;;2;
7765726;6;1;6;7.0437228336;2;3;2;2;2;;;2;
7765730;5;1;5;10.242558385;5;3;2;2;2;;;2;
7765730;6;1;6;10.242558385;6;3;2;2;2;;;2;
7765731;5;1;5;23.551552588;3;3;2;2;2;;;2;
7765734;3;1;3;5.607512521;1;3;2;2;2;;;1;2
7765745;3;1;3;10.774737627;1;3;2;2;2;;;2;
7765747;3;1;3;10.774737627;2;3;2;2;2;;;2;
7765751;4;1;4;8.6899847385;1;3;2;2;2;;;2;
7765755;3;1;3;5.607512521;2;3;2;2;2;;;2;
7765760;3;1;3;5.607512521;1;3;2;2;2;;;2;
7765762;3;1;3;23.551552588;1;3;2;2;2;;;2;
7765762;4;1;4;23.551552588;1;3;2;2;2;;;2;
7765762;5;1;5;23.551552588;1;3;2;2;2;;;2;
7765762;6;1;6;23.551552588;1;6;2;2;2;;;2;
7765764;5;1;5;23.551552588;1;3;2;2;2;;;2;
7765764;6;1;6;23.551552588;1;3;2;2;2;;;2;
7765764;7;1;7;23.551552588;1;3;2;2;2;;;2;
7765764;8;1;8;23.551552588;1;3;2;2;2;;;2;
7765765;3;1;3;5.607512521;1;3;2;2;2;;;1;2
7765765;4;1;4;5.607512521;1;3;2;2;2;;;1;1
7765767;4;1;4;5.607512521;1;3;2;2;2;;;1;2
7765767;5;1;5;5.607512521;1;3;2;2;2;;;1;1
7765769;5;1;5;23.551552588;2;3;2;2;2;;;2;
7765771;3;1;3;5.607512521;1;3;2;2;2;;;2;
7765771;4;1;4;5.607512521;1;3;2;2;2;;;2;
7765772;3;1;3;14.164494099;2;3;2;2;2;;;1;1
7765773;3;1;3;18.384264451;1;4;2;2;2;;;2;
7765775;3;1;3;20.122286254;2;3;2;2;2;;;2;
7765775;4;1;4;20.122286254;2;3;2;2;2;;;2;
7765775;5;1;5;20.122286254;2;5;;;;;;2;
7765776;2;1;2;13.999137647;1;3;2;2;2;;;2;
7765776;3;1;3;13.999137647;1;3;2;2;2;;;2;
7765779;3;1;3;11.971930697;2;3;2;2;2;;;2;
7765780;4;1;4;58.264380845;1;3;2;2;2;;;2;
7765780;5;1;5;58.264380845;1;3;2;2;2;;;2;
7765780;6;1;6;58.264380845;1;3;2;2;2;;;2;
7765785;3;1;3;18.370324262;3;3;2;2;2;;;2;
7765785;4;1;4;18.370324262;2;3;2;2;2;;;2;
7765791;3;1;3;13.87247163;1;3;2;2;2;;;1;2
7765791;4;1;4;13.87247163;1;3;2;2;2;;;1;1
7765795;5;1;5;6.0350391188;2;3;2;2;2;;;2;
7765799;4;1;4;58.264380845;1;3;2;2;2;;;2;
7765799;5;1;5;58.264380845;1;3;2;2;2;;;2;
7765799;6;1;6;58.264380845;1;3;2;2;2;;;2;
7765804;5;1;5;58.264380845;1;3;2;2;2;;;2;
7765804;6;1;6;58.264380845;2;3;2;2;2;;;2;
7765806;3;1;3;10.774737627;2;3;2;2;2;;;2;
7765814;4;1;4;58.264380845;1;3;2;2;2;;;1;2
7765817;3;1;3;13.87247163;1;6;2;2;2;;;2;
7765823;3;1;3;5.607512521;2;3;2;2;2;;;2;
7765823;4;1;4;5.607512521;2;3;2;2;2;;;2;
7765825;3;1;3;5.607512521;1;3;2;2;2;;;2;
7765829;3;1;3;5.607512521;1;3;2;2;2;;;2;
7765830;2;1;2;5.607512521;1;3;2;2;2;;;1;1
7765837;5;1;5;64.738200939;1;3;2;2;2;;;2;
7765837;6;1;6;64.738200939;1;3;2;2;2;;;2;
7765838;8;1;8;64.738200939;1;6;2;2;2;;;2;
7765842;4;1;4;13.87247163;1;3;2;2;2;;;1;2
7765845;3;1;3;13.87247163;1;3;2;2;2;;;2;
7765857;5;1;5;11.214554521;1;6;2;2;2;;;2;
7765866;4;1;4;13.87247163;1;3;2;2;2;;;2;
7765871;3;1;3;7.4629751963;2;3;2;2;2;;;2;
7765885;5;1;5;6.038859638;2;3;2;2;2;;;2;
7765886;4;1;4;6.038859638;2;3;2;2;2;;;2;
7765891;3;1;3;6.038859638;1;3;2;2;2;;;2;
7765901;6;1;6;6.118818155;2;3;2;2;2;;;2;
7765901;7;1;7;6.118818155;1;5;;;;;;2;
7765905;7;1;7;15.648171689;6;3;2;2;2;;;2;
7765907;3;1;3;21.706477362;3;3;2;2;2;;;2;
7765912;3;1;3;11.951347788;2;3;2;2;2;;;2;
7765913;3;1;3;22.42570292;1;3;2;2;2;;;2;
7765913;4;1;4;22.42570292;1;3;2;2;2;;;2;
7765915;3;1;3;5.3394530761;1;3;2;2;2;;;2;
7765917;3;1;3;21.706477362;3;3;2;2;2;;;2;
7765921;2;1;2;20.208259686;1;3;2;2;2;;;2;
7765922;2;1;2;10.453130112;1;3;2;2;2;;;2;
7765929;2;1;2;10.453130112;1;3;2;2;2;;;2;
7765949;3;1;3;22.42570292;3;3;2;2;2;;;2;
7765968;3;1;3;15.650649549;2;3;2;2;2;;;2;
7765968;4;1;4;15.650649549;2;3;2;2;2;;;2;
7765968;5;1;5;15.650649549;2;3;2;2;2;;;2;
7765969;3;1;3;12.649796823;1;3;2;2;2;;;1;1
7765971;4;1;4;15.720573888;2;3;2;2;2;;;2;
7765971;5;1;5;15.720573888;2;3;2;2;2;;;2;
7765974;3;1;3;15.650649549;2;3;2;2;2;;;2;
7765974;4;1;4;15.650649549;2;3;2;2;2;;;2;
7765974;5;1;5;15.650649549;2;6;2;2;2;;;2;
7765975;4;1;4;8.8313160997;1;3;2;2;2;;;2;
7765975;5;1;5;8.8313160997;1;3;2;2;2;;;2;
7765978;4;1;4;9.0572425392;2;3;2;2;2;;;2;
7765980;3;1;3;15.946500328;2;6;2;2;2;;;2;
7765981;5;1;5;18.554760873;1;3;2;2;2;;;2;
7765981;6;1;6;18.554760873;1;3;2;2;2;;;2;
7765981;7;1;7;18.554760873;1;6;2;2;2;;;2;
7765982;5;1;5;4.9429110369;2;3;2;2;2;;;2;
7765996;3;1;3;13.124223062;2;6;2;2;2;;;2;
7766004;7;1;7;9.9525588131;6;3;2;2;2;;;2;
7766005;4;1;4;8.8313160997;1;3;2;2;2;;;2;
7766005;5;1;5;8.8313160997;1;3;2;2;2;;;2;
7766006;5;1;5;10.049300215;1;3;2;2;2;;;2;
7766006;6;1;6;10.049300215;1;3;2;2;2;;;2;
7766007;3;1;3;9.3530933182;1;3;2;2;2;;;2;
7766008;6;1;6;5.2119447539;1;3;2;2;2;;;2;
7766008;7;1;7;5.2119447539;1;3;2;2;2;;;2;
7766009;7;1;7;4.8728427494;1;3;2;2;2;;;1;9
7766011;3;1;3;21.544111642;1;3;2;2;2;;;2;
7766011;4;1;4;21.544111642;1;3;2;2;2;;;2;
7766014;3;1;3;15.179756188;1;6;2;2;2;;;2;
7766016;3;1;3;21.036311474;2;3;2;2;2;;;2;
7766019;3;1;3;13.279245107;2;3;2;2;2;;;2;
7766019;4;1;4;13.279245107;2;3;2;2;2;;;2;
7766020;2;1;2;17.435288203;1;3;2;2;2;;;2;
7766026;7;1;7;12.359421813;2;3;2;2;2;;;2;
7766031;5;1;5;7.3092641241;1;3;2;2;2;;;2;
7766032;3;1;3;24.113528049;1;3;2;2;2;;;2;
7766032;4;1;4;24.113528049;1;3;2;2;2;;;2;
7766034;5;1;5;6.525445432;5;3;2;2;2;;;2;
7766034;6;1;6;6.525445432;2;3;2;2;2;;;2;
7766039;3;1;3;11.223711982;2;3;2;2;2;;;2;
7766040;3;1;3;17.080267268;1;4;2;2;2;;;2;
7766042;4;1;4;8.3420473047;2;3;2;2;2;;;2;
7766050;4;1;4;6.8283722566;1;3;2;2;2;;;2;
7766050;5;1;5;6.8283722566;1;3;2;2;2;;;2;
7766051;6;1;6;6.772432785;2;3;2;2;2;;;2;
7766052;3;1;3;8.7494820413;2;3;2;2;2;;;2;
7766056;3;1;3;11.150164222;1;3;2;2;2;;;2;
7766056;4;1;4;11.150164222;1;3;2;2;2;;;2;
7766056;5;1;5;11.150164222;1;3;2;2;2;;;2;
7766059;4;1;4;12.353946044;1;3;2;2;2;;;2;
7766061;3;1;3;9.0572425392;1;3;2;2;2;;;2;
7766065;5;1;5;7.0216304268;1;3;2;2;2;;;2;
7766068;5;1;5;10.513670112;5;3;2;2;2;;;2;
7766069;3;1;3;15.946500328;1;3;2;2;2;;;2;
7766069;4;1;4;15.946500328;1;6;2;2;2;;;2;
7766074;3;1;3;10.571077433;1;3;2;2;2;;;2;
7766076;5;1;5;10.248409592;1;3;2;2;2;;;2;
7766079;3;1;3;17.235289313;2;3;2;2;2;;;2;
7766080;4;1;4;5.8474112993;4;3;2;2;2;;;2;
7766085;4;1;4;9.1271668787;2;3;2;2;2;;;2;
7766086;11;1;11;11.21927678;10;3;2;2;2;;;1;2
7766086;12;1;12;11.21927678;10;3;2;2;2;;;1;2
7766087;3;1;3;9.3530933182;1;3;2;2;2;;;1;2
7766092;5;1;5;8.5354653207;1;3;2;2;2;;;2;
7766093;3;1;3;12.353946044;3;3;2;2;2;;;2;
7766093;4;1;4;12.353946044;1;3;2;2;2;;;2;
7766094;3;1;3;12.649796823;1;3;2;2;2;;;2;
7766096;5;1;5;5.8474112993;5;3;2;2;2;;;2;
7766100;5;1;5;14.198602591;5;3;2;2;2;;;2;
7766100;6;1;6;14.198602591;2;3;2;2;2;;;2;
7766106;5;1;5;8.6646503586;1;3;2;2;2;;;2;
7766106;6;1;6;8.6646503586;1;6;2;2;2;;;2;
7766108;3;1;3;12.649796823;2;3;2;2;2;;;1;2
7766109;3;1;3;10.770186811;2;3;2;2;2;;;2;
7766109;4;1;4;10.770186811;2;3;2;2;2;;;2;
7766109;5;1;5;10.770186811;2;3;2;2;2;;;2;
7766110;6;1;6;5.4378711933;1;3;2;2;2;;;2;
7766115;4;1;4;11.462643235;3;4;2;2;2;;;2;
7766116;4;1;4;14.824735253;4;3;2;2;2;;;2;
7766118;3;1;3;11.223711982;3;3;2;2;2;;;2;
7766119;3;1;3;15.179756188;1;3;2;2;2;;;2;
7766120;4;1;4;9.8806282246;1;3;2;2;2;;;2;
7766122;4;1;4;8.2291719767;1;3;2;2;2;;;2;
7766124;5;1;5;14.553623525;5;3;2;2;2;;;2;
7766124;6;1;6;14.553623525;6;3;2;2;2;;;2;
7766125;5;1;5;11.285619266;1;3;2;2;2;;;2;
7766126;6;1;6;5.3922665857;1;3;2;2;2;;;2;
7766127;4;1;4;15.204769394;2;3;2;2;2;;;2;
7766129;5;1;5;13.230566841;2;3;2;2;2;;;2;
7766129;6;1;6;13.230566841;2;3;2;2;2;;;2;
7766131;3;1;3;17.235289313;2;3;2;2;2;;;2;
7766131;4;1;4;17.235289313;2;3;2;2;2;;;2;
7766134;4;1;4;13.00813338;4;3;2;2;2;;;2;
7766136;4;1;4;12.327128982;1;3;2;2;2;;;2;
7766136;5;1;5;12.327128982;1;3;2;2;2;;;2;
7766137;4;1;4;7.5434076453;1;3;2;2;2;;;2;
7766138;3;1;3;17.659444599;1;3;2;2;2;;;1;1
7766138;4;1;4;17.659444599;1;3;2;2;2;;;2;
7766139;3;1;3;5.8304633739;1;3;2;2;2;;;2;
7766141;6;1;6;11.961353863;1;3;2;2;2;;;2;
7766141;7;1;7;11.961353863;1;3;2;2;2;;;2;
7766143;5;1;5;12.031278203;5;3;2;2;2;;;2;
7766143;6;1;6;12.031278203;1;3;2;2;2;;;2;
7766143;7;1;7;12.031278203;1;3;2;2;2;;;2;
7766145;6;1;6;4.8728427494;1;3;2;2;2;;;2;
7766147;5;1;5;13.970148914;1;3;2;2;2;;;2;
7766147;6;1;6;13.970148914;1;3;2;2;2;;;2;
7766148;4;1;4;14.90864446;4;3;2;2;2;;;2;
7766148;5;1;5;14.90864446;5;3;2;2;2;;;2;
7766149;4;1;4;16.725246333;1;3;2;2;2;;;2;
7766149;5;1;5;16.725246333;3;3;2;2;2;;;2;
7766153;5;1;5;12.414181192;5;6;2;2;2;;;2;
7766155;3;1;3;15.179756188;2;3;2;2;2;;;2;
7766156;3;1;3;9.2563519166;1;3;2;2;2;;;2;
7766156;4;1;4;9.2563519166;1;3;2;2;2;;;2;
7766158;3;1;3;17.43351816;1;3;2;2;2;;;1;3
7766158;4;1;4;17.43351816;1;3;2;2;2;;;2;
7766158;5;1;5;17.43351816;1;3;2;2;2;;;2;
7766159;5;1;5;10.673445409;1;3;2;2;2;;;2;
7766160;5;1;5;8.4655409812;2;3;2;2;2;;;1;2
7766160;6;1;6;8.4655409812;2;3;2;2;2;;;1;2
7766165;4;1;4;8.6648877651;1;3;2;2;2;;;2;
7766165;5;1;5;8.6648877651;1;3;2;2;2;;;2;
7766166;4;1;4;13.943331852;4;3;2;2;2;;;2;
7766166;5;1;5;13.943331852;1;3;2;2;2;;;2;
7766166;6;1;6;13.943331852;1;3;2;2;2;;;2;
7766168;3;1;3;15.946500328;1;3;2;2;2;;;2;
7766170;4;1;4;7.2475568663;1;3;2;2;2;;;1;8
7766170;5;1;5;7.2475568663;1;3;2;2;2;;;2;
7766172;3;1;3;12.414181192;3;3;2;2;2;;;2;
7766172;4;1;4;12.414181192;4;3;2;2;2;;;2;
7766173;2;1;2;11.981550219;2;4;2;2;2;;;2;
7766175;3;1;3;9.9766328728;3;3;2;2;2;;;2;
7766176;3;1;3;6.2191609322;3;3;2;2;2;;;2;
7766184;5;1;5;7.3174812058;4;3;2;2;2;;;2;
7766185;5;1;5;12.128019605;1;3;2;2;2;;;2;
7766185;6;1;6;12.128019605;1;3;2;2;2;;;2;
7766186;5;1;5;6.9517060873;1;3;2;2;2;;;2;
7766187;6;1;6;11.439576645;1;3;2;2;2;;;1;1
7766187;7;1;7;11.439576645;1;3;2;2;2;;;2;
7766190;4;1;4;10.84011115;1;3;2;2;2;;;2;
7766190;5;1;5;10.84011115;1;3;2;2;2;;;2;
7766196;3;1;3;17.235289313;3;3;2;2;2;;;2;
7766200;4;1;4;12.414181192;4;3;2;2;2;;;2;
7766200;5;1;5;12.414181192;5;3;2;2;2;;;2;
7766201;6;1;6;4.8728427494;3;3;2;2;2;;;2;
7766202;3;1;3;9.3530933182;1;3;2;2;2;;;2;
7766203;5;1;5;8.7613917602;1;3;2;2;2;;;2;
7766204;7;1;7;10.151668191;2;3;2;2;2;;;2;
7766204;8;1;8;10.151668191;2;3;2;2;2;;;2;
7766205;5;1;5;15.553908147;1;3;2;2;2;;;2;
7766206;4;1;4;15.327981708;4;3;2;2;2;;;2;
7766206;5;1;5;15.327981708;1;3;2;2;2;;;2;
7766206;6;1;6;15.327981708;1;3;2;2;2;;;2;
7766208;4;1;4;8.7345746982;1;3;2;2;2;;;1;1
7766211;4;1;4;10.84011115;1;3;2;2;2;;;2;
7766212;2;1;2;14.529406836;1;3;2;2;2;;;2;
7766213;3;1;3;16.725246333;3;6;2;2;2;;;2;
7766221;4;1;4;8.6970682395;4;3;2;2;2;;;2;
7766221;5;1;5;8.6970682395;5;3;2;2;2;;;2;
7766223;5;1;5;6.772432785;1;3;2;2;2;;;2;
7766223;6;1;6;6.772432785;1;3;2;2;2;;;2;
7766227;5;1;5;6.8283722566;1;3;2;2;2;;;2;
7766227;6;1;6;6.8283722566;1;3;2;2;2;;;2;
7766228;4;1;4;8.2761207949;1;3;2;2;2;;;2;
7766228;5;1;5;8.2761207949;1;3;2;2;2;;;2;
7766230;4;1;4;9.646476212;1;3;2;2;2;;;2;
7766230;5;1;5;9.646476212;1;6;2;2;2;;;2;
7766232;5;1;5;7.1469472605;2;3;2;2;2;;;2;
7766232;6;1;6;7.1469472605;2;3;2;2;2;;;2;
7766232;7;1;7;7.1469472605;2;6;2;2;2;;;2;
7766235;6;1;6;10.44751897;1;3;2;2;2;;;1;1
7766235;7;1;7;10.44751897;1;3;2;2;2;;;2;
7766237;4;1;4;7.0484474888;1;4;2;2;2;;;1;8
7766242;3;1;3;11.06603759;2;3;2;2;2;;;2;
7766242;4;1;4;11.06603759;2;6;2;2;2;;;2;
7766244;3;1;3;9.3530933182;1;3;2;2;2;;;2;
7766245;4;1;4;7.1508154647;1;3;2;2;2;;;1;1
7766245;5;1;5;7.1508154647;1;3;2;2;2;;;2;
7766245;6;1;6;7.1508154647;1;3;2;2;2;;;2;
7766249;3;1;3;12.778981861;1;3;2;2;2;;;2;
7766249;4;1;4;12.778981861;1;3;2;2;2;;;2;
7766250;4;1;4;13.641854499;2;3;2;2;2;;;1;1
7766250;5;1;5;13.641854499;2;3;2;2;2;;;1;1
7766250;6;1;6;13.641854499;2;3;2;2;2;;;2;
7766251;3;1;3;10.969296188;1;3;2;2;2;;;2;
7766251;4;1;4;10.969296188;1;3;2;2;2;;;2;
7766251;5;1;5;10.969296188;1;6;2;2;2;;;2;
7766259;6;1;6;4.4875814525;6;3;2;2;2;;;2;
7766259;7;1;7;4.4875814525;1;3;2;2;2;;;2;
7766260;4;1;4;7.7073304143;2;3;2;2;2;;;2;
7766261;4;1;4;12.422012558;1;6;2;2;2;;;2;
7766264;4;1;4;7.6229015548;1;3;2;2;2;;;1;1
7766264;5;1;5;7.6229015548;1;3;2;2;2;;;2;
7766264;6;1;6;7.6229015548;1;3;2;2;2;;;1;1
7766271;4;1;4;10.84011115;2;3;2;2;2;;;2;
7766272;4;1;4;7.0216304268;2;3;2;2;2;;;2;
7766272;5;1;5;7.0216304268;2;3;2;2;2;;;2;
7766274;3;1;3;12.072041007;1;3;2;2;2;;;2;
7766279;4;1;4;9.3114167135;2;3;2;2;2;;;1;2
7766280;3;1;3;15.66844483;2;3;2;2;2;;;2;
7766281;3;1;3;15.421979624;3;3;2;2;2;;;2;
7766281;4;1;4;15.421979624;1;3;2;2;2;;;2;
7766281;5;1;5;15.421979624;1;3;2;2;2;;;2;
7766283;5;1;5;8.4387239192;1;3;2;2;2;;;2;
7766283;6;1;6;8.4387239192;1;3;2;2;2;;;2;
7766284;3;1;3;17.659444599;1;3;2;2;2;;;2;
7766284;4;1;4;17.659444599;1;3;2;2;2;;;2;
7766285;4;1;4;7.0484474888;2;3;2;2;2;;;2;
7766289;4;1;4;12.719721163;3;3;2;2;2;;;2;
7766293;2;1;2;12.945647602;1;3;2;2;2;;;2;
7766293;3;1;3;12.945647602;1;6;2;2;2;;;2;
7766295;4;1;4;9.0304254772;2;3;2;2;2;;;2;
7766295;5;1;5;9.0304254772;2;3;2;2;2;;;2;
7766295;6;1;6;9.0304254772;2;3;2;2;2;;;2;
7766296;4;1;4;13.771039536;1;3;2;2;2;;;1;1
7766296;5;1;5;13.771039536;1;3;2;2;2;;;2;
7766296;6;1;6;13.771039536;1;3;2;2;2;;;2;
7766296;7;1;7;13.771039536;2;3;2;2;2;;;2;
7766297;6;1;6;5.4378711933;1;3;2;2;2;;;2;
7766298;4;1;4;8.7613917602;1;3;2;2;2;;;1;1
7766298;5;1;5;8.7613917602;1;3;2;2;2;;;2;
7766300;3;1;3;8.8313160997;1;3;2;2;2;;;1;1
7766301;4;1;4;9.0304254772;4;3;2;2;2;;;2;
7766301;5;1;5;9.0304254772;1;3;2;2;2;;;2;
7766301;6;1;6;9.0304254772;1;3;2;2;2;;;2;
7766305;3;1;3;10.84011115;3;3;2;2;2;;;2;
7766305;4;1;4;10.84011115;2;3;2;2;2;;;2;
7766309;6;1;6;7.2207398042;1;3;2;2;2;;;2;
7766310;3;1;3;12.353946044;1;3;2;2;2;;;2;
7766313;4;1;4;12.353946044;1;6;2;2;2;;;2;
7766313;5;1;5;12.353946044;1;6;2;2;2;;;2;
7766314;6;1;6;10.049300215;1;3;2;2;2;;;2;
7766315;2;1;2;21.307423201;1;3;2;2;2;;;2;
7766315;3;1;3;21.307423201;1;3;2;2;2;;;2;
7766317;5;1;5;11.575771454;2;3;2;2;2;;;1;1
7766317;6;1;6;11.575771454;2;3;2;2;2;;;2;
7766318;3;1;3;8.7620802036;2;3;2;2;2;;;1;1
7766318;4;1;4;8.7620802036;2;3;2;2;2;;;1;1
7766323;3;1;3;11.859788202;3;3;2;2;2;;;2;
7766325;5;1;5;13.003308573;5;3;2;2;2;;;2;
7766327;3;1;3;13.00813338;1;3;2;2;2;;;2;
7766327;4;1;4;13.00813338;1;3;2;2;2;;;2;
7766328;5;1;5;9.442043695;1;3;2;2;2;;;1;1
7766329;6;1;6;7.5203156127;6;3;2;2;2;;;2;
7766329;7;1;7;7.5203156127;1;3;2;2;2;;;2;
7766330;7;1;7;8.0709355774;7;3;2;2;2;;;2;
7766334;3;1;3;9.8937949964;1;3;2;2;2;;;1;1
7766334;4;1;4;9.8937949964;1;3;2;2;2;;;1;1
7766334;5;1;5;9.8937949964;1;3;2;2;2;;;2;
