DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7631927;2;1;2;183.95940845;2
7631940;1;1;1;73.834673806;1
7631940;2;1;2;73.834673806;2
7631940;3;1;3;73.834673806;3
7632010;1;1;1;909.88281026;1
7632010;2;1;2;909.88281026;2
7632010;3;1;3;909.88281026;3
7632023;1;1;1;1849.4144821;1
7632023;2;1;2;1849.4144821;2
7632035;1;1;1;221.82552831;1
7632035;2;1;2;221.82552831;2
7632067;1;1;1;493.09569436;1
7632067;2;1;2;493.09569436;2
7632254;1;1;1;373.62756846;1
7632254;2;1;2;373.62756846;2
7632260;1;1;1;195.95804294;1
7632260;2;1;2;195.95804294;2
7632260;3;1;3;195.95804294;3
7632268;1;1;1;282.62840064;1
7632268;2;1;2;282.62840064;2
7632275;1;1;1;252.99226178;1
7632275;2;1;2;252.99226178;2
7632286;1;1;1;91.470345876;1
7632286;2;1;2;91.470345876;2
7632347;1;1;1;219.52670958;1
7632347;2;1;2;219.52670958;2
7632427;1;1;1;37.430734548;1
7632427;2;1;2;37.430734548;2
7632427;3;1;3;37.430734548;3
7632427;4;1;4;37.430734548;4
7632781;1;1;1;12.504535869;1
7632781;2;1;2;12.504535869;2
7632781;3;1;3;12.504535869;3
7632783;1;1;1;11.216641346;1
7632783;2;1;2;11.216641346;2
7632785;1;1;1;14.515444261;1
7632785;2;1;2;14.515444261;2
7632785;3;1;3;14.515444261;3
7632831;1;1;1;9.5308086733;1
7632831;2;1;2;9.5308086733;2
7632857;1;1;1;6.9025841654;1
7632857;2;1;2;6.9025841654;2
7632870;1;1;1;5.6129593364;1
7632870;2;1;2;5.6129593364;2
7632968;1;1;1;41.045471872;1
7632968;2;1;2;41.045471872;2
7632991;1;1;1;31.100408185;1
7632991;2;1;2;31.100408185;2
7633034;1;1;1;33.377310357;1
7633034;2;1;2;33.377310357;2
7633037;1;1;1;24.725021111;1
7633037;2;1;2;24.725021111;2
7633041;1;1;1;20.325990257;1
7633041;2;1;2;20.325990257;2
7633051;1;1;1;17.450413999;1
7633051;2;1;2;17.450413999;2
7633081;1;1;1;20.325990257;1
7633081;2;1;2;20.325990257;2
7633187;1;1;1;71.653136572;1
7633187;2;1;2;71.653136572;2
7633229;1;1;1;21.997137592;1
7633229;2;1;2;21.997137592;2
7633241;1;1;1;11.103753901;1
7633241;2;1;2;11.103753901;2
7633248;1;1;1;372.85106665;1
7633248;2;1;2;372.85106665;2
7633293;1;1;1;464.86796484;1
7633293;2;1;2;464.86796484;2
7633301;2;1;2;448.45352897;2
7633301;1;1;1;448.45352897;1
7633307;1;1;1;347.49410316;1
7633307;2;1;2;347.49410316;2
7633319;1;1;1;358.71122011;1
7633319;2;1;2;358.71122011;2
7633324;1;1;1;253.45559003;1
7633324;2;1;2;253.45559003;2
7633375;1;1;1;25.656853929;1
7633375;2;1;2;25.656853929;2
7633376;1;1;1;21.069110948;1
7633376;2;1;2;21.069110948;2
7633392;1;1;1;26.242646929;1
7633392;2;1;2;26.242646929;2
7633433;1;1;1;234.34524959;1
7633433;2;1;2;234.34524959;2
7633446;1;1;1;302.54307154;1
7633446;2;1;2;302.54307154;2
7633448;1;1;1;206.2958397;1
7633448;2;1;2;206.2958397;2
7633455;1;1;1;214.23629171;1
7633455;2;1;2;214.23629171;2
7633496;1;1;1;294.13333753;1
7633496;2;1;2;294.13333753;2
7633500;1;1;1;251.23796869;1
7633500;2;1;2;251.23796869;2
7633756;1;1;1;339.12971254;1
7633756;2;1;2;339.12971254;2
7633759;1;1;1;105.13355306;1
7633759;2;1;2;105.13355306;2
7633809;1;1;1;172.19695346;1
7633809;2;1;2;172.19695346;2
7633827;1;1;1;176.32177689;1
7633827;2;1;2;176.32177689;2
7633889;1;1;1;523.42159528;1
7633889;2;1;2;523.42159528;2
7633919;1;1;1;609.05681799;1
7633919;2;1;2;609.05681799;2
7633925;1;1;1;404.88397678;1
7633925;2;1;2;404.88397678;2
7633935;1;1;1;222.00495946;1
7633935;2;1;2;222.00495946;2
7633955;1;1;1;470.4163827;1
7633955;2;1;2;470.4163827;2
7633971;1;1;1;798.68103328;1
7633971;2;1;2;798.68103328;2
7634036;1;1;1;160.06489951;1
7634036;2;1;2;160.06489951;2
7634049;1;1;1;137.38025276;1
7634049;2;1;2;137.38025276;2
7634061;1;1;1;262.00010203;1
7634061;2;1;2;262.00010203;2
7634083;1;1;1;188.93725514;1
7634083;2;1;2;188.93725514;2
7634085;1;1;1;214.82292748;1
7634085;2;1;2;214.82292748;2
7634086;1;1;1;266.42993754;1
7634086;2;1;2;266.42993754;2
7634133;1;1;1;66.090322936;1
7634133;2;1;2;66.090322936;2
7634136;1;1;1;153.34159352;1
7634136;2;1;2;153.34159352;2
7634137;1;1;1;146.42731492;1
7634137;2;1;2;146.42731492;2
7634145;1;1;1;69.115799202;1
7634145;2;1;2;69.115799202;2
7634189;1;1;1;82.155074353;1
7634189;2;1;2;82.155074353;2
7634232;1;1;1;73.720877532;1
7634232;2;1;2;73.720877532;2
7634241;1;1;1;33.201560067;1
7634241;2;1;2;33.201560067;2
7634475;1;1;1;447.03247954;1
7634475;2;1;2;447.03247954;2
7634502;1;1;1;1062.5701831;1
7634502;2;1;2;1062.5701831;2
7634526;1;1;1;829.47995075;1
7634526;2;1;2;829.47995075;2
7634559;1;1;1;672.33971911;1
7634559;2;1;2;672.33971911;2
7634561;1;1;1;224.71466961;1
7634561;2;1;2;224.71466961;2
7634565;1;1;1;453.52187795;1
7634565;2;1;2;453.52187795;2
7634576;1;1;1;602.46248402;1
7634576;2;1;2;602.46248402;2
7634588;1;1;1;91.134554154;1
7634588;2;1;2;91.134554154;2
7634589;1;1;1;155.35919775;1
7634589;2;1;2;155.35919775;2
7634590;1;1;1;135.69877336;1
7634590;2;1;2;135.69877336;2
7634591;1;1;1;91.134554154;1
7634591;2;1;2;91.134554154;2
7634632;1;1;1;96.253325038;1
7634632;2;1;2;96.253325038;2
7634644;1;1;1;236.74500245;1
7634644;2;1;2;236.74500245;2
7634899;1;1;1;152.06887273;1
7634899;2;1;2;152.06887273;2
7634901;1;1;1;159.41291758;1
7634901;2;1;2;159.41291758;2
7634988;1;1;1;271.05528271;1
7634988;2;1;2;271.05528271;2
7634993;1;1;1;299.03686707;1
7634993;2;1;2;299.03686707;2
7634994;1;1;1;243.23388417;1
7634994;2;1;2;243.23388417;2
7635009;1;1;1;347.85131694;1
7635009;2;1;2;347.85131694;2
7635010;1;1;1;277.98158191;1
7635010;2;1;2;277.98158191;2
7635092;1;1;1;29.915846497;1
7635092;2;1;2;29.915846497;2
7635144;1;1;1;812.81131672;1
7635144;2;1;2;812.81131672;2
7635151;1;1;1;1495.157477;1
7635151;2;1;2;1495.157477;2
7635155;1;1;1;1606.4085094;2
7635155;2;1;2;1606.4085094;3
7635157;1;1;1;2621.1318019;1
7635157;2;1;2;2621.1318019;2
7635163;1;1;1;1919.1378311;1
7635163;2;1;2;1919.1378311;2
7635165;1;1;1;2077.7043883;1
7635165;2;1;2;2077.7043883;2
7635183;1;1;1;166.77355775;2
7635183;2;1;2;166.77355775;3
7635248;1;1;1;100.08978554;1
7635248;2;1;2;100.08978554;2
7635324;1;1;1;188.73144781;1
7635324;2;1;2;188.73144781;2
7635348;1;1;1;653.69562771;1
7635348;2;1;2;653.69562771;2
7635436;1;1;1;4.0472539921;1
7635436;2;1;2;4.0472539921;2
7635464;1;1;1;8.76212956;1
7635464;2;1;2;8.76212956;2
7635619;1;1;1;12.902617121;2
7635619;2;1;2;12.902617121;3
7635647;1;1;1;151.38589799;1
7635647;2;1;2;151.38589799;2
7635751;1;1;1;21.011785407;1
7635751;2;1;2;21.011785407;2
7635794;1;1;1;65.510857445;1
7635794;2;1;2;65.510857445;2
7635830;1;1;1;21.892932285;1
7635830;2;1;2;21.892932285;2
7635906;1;1;1;606.08268245;1
7635906;2;1;2;606.08268245;2
7635914;1;1;1;695.71130147;1
7635914;2;1;2;695.71130147;2
7635931;1;1;1;352.51373575;1
7635931;2;1;2;352.51373575;2
7636028;1;1;1;209.30863807;1
7636028;2;1;2;209.30863807;2
7636120;1;1;1;116.09132662;1
7636120;2;1;2;116.09132662;2
7636246;1;1;1;119.75165469;1
7636246;2;1;2;119.75165469;2
7636249;1;1;1;200.23815867;1
7636249;2;1;2;200.23815867;2
7636266;1;1;1;73.613536107;1
7636266;2;1;2;73.613536107;2
7636284;1;1;1;1552.9446797;1
7636284;2;1;2;1552.9446797;2
7636311;1;1;1;1597.8765734;1
7636311;2;1;2;1597.8765734;2
7636311;3;1;3;1597.8765734;3
7636329;2;1;2;1304.4372547;2
7636329;3;1;3;1304.4372547;3
7636329;1;1;1;1304.4372547;1
7636334;1;1;1;1657.122203;1
7636334;2;1;2;1657.122203;2
7636343;1;1;1;1313.5419419;1
7636343;2;1;2;1313.5419419;2
7636348;1;1;1;1610.6334035;1
7636348;2;1;2;1610.6334035;2
7636360;1;1;1;1505.0373828;1
7636360;2;1;2;1505.0373828;2
7636367;1;1;1;1399.0316474;1
7636367;2;1;2;1399.0316474;2
7636371;1;1;1;2013.0398838;1
7636371;2;1;2;2013.0398838;2
7636374;1;1;1;1505.0373828;1
7636374;2;1;2;1505.0373828;2
7636377;1;1;1;1725.7066993;1
7636377;2;1;2;1725.7066993;2
7636395;1;1;1;1691.9800846;1
7636395;2;1;2;1691.9800846;2
7636399;1;1;1;1650.133681;1
7636399;2;1;2;1650.133681;2
7636400;1;1;1;2023.0479088;1
7636400;2;1;2;2023.0479088;2
7636417;1;1;1;9.3805369135;1
7636417;2;1;2;9.3805369135;2
7636524;1;1;1;588.84929469;1
7636524;2;1;2;588.84929469;2
7636525;1;1;1;588.84929469;1
7636525;2;1;2;588.84929469;2
7636541;1;1;1;222.00495946;1
7636541;2;1;2;222.00495946;2
7636565;1;1;1;564.61026134;1
7636565;2;1;2;564.61026134;2
7636573;1;1;1;725.18597141;1
7636573;2;1;2;725.18597141;2
7636586;1;1;1;86.824923156;1
7636586;2;1;2;86.824923156;2
7636703;1;1;1;5.6187262609;1
7636703;2;1;2;5.6187262609;2
7636758;1;1;1;19.377593085;1
7636758;2;1;2;19.377593085;2
7636782;1;1;1;155.39630474;1
7636782;2;1;2;155.39630474;2
7636796;4;1;4;196.81358065;7
7636796;1;1;1;196.81358065;1
7636796;2;1;2;196.81358065;4
7636796;3;1;3;196.81358065;6
7636800;1;1;1;249.47969812;1
7636800;2;1;2;249.47969812;2
7636828;1;1;1;124.89113887;1
7636828;2;1;2;124.89113887;2
7636831;1;1;1;187.08351861;1
7636831;2;1;2;187.08351861;2
7636837;1;1;1;189.28666496;1
7636837;2;1;2;189.28666496;2
7636841;1;1;1;40.027213576;1
7636841;2;1;2;40.027213576;2
7636869;1;1;1;70.858035556;1
7636869;2;1;2;70.858035556;2
7636881;1;1;1;53.523010658;1
7636881;2;1;2;53.523010658;2
7636883;1;1;1;38.283600319;1
7636883;2;1;2;38.283600319;2
7636963;1;1;1;190.54918067;1
7636963;2;1;2;190.54918067;2
7636970;1;1;1;190.54918067;1
7636970;2;1;2;190.54918067;2
7636986;1;1;1;171.4942626;1
7636986;2;1;2;171.4942626;2
7637007;1;1;1;295.13071778;1
7637007;2;1;2;295.13071778;2
7637008;1;1;1;254.90780154;1
7637008;2;1;2;254.90780154;2
7637062;1;1;1;299.37949363;1
7637062;2;1;2;299.37949363;2
7637070;1;1;1;293.13750461;1
7637070;2;1;2;293.13750461;2
7637091;1;1;1;160.5411559;1
7637091;2;1;2;160.5411559;2
7637096;1;1;1;252.1984467;1
7637096;2;1;2;252.1984467;2
7637142;1;1;1;181.94834291;1
7637142;2;1;2;181.94834291;2
7637186;1;1;1;176.75488241;1
7637186;2;1;2;176.75488241;2
7637186;3;1;3;176.75488241;3
7637186;4;1;4;176.75488241;4
7637243;1;1;1;155.05359278;1
7637243;2;1;2;155.05359278;2
7637244;1;1;1;229.98241482;1
7637244;2;1;2;229.98241482;2
7637306;1;1;1;110.13472784;1
7637306;2;1;2;110.13472784;2
7637307;1;1;1;110.13472784;1
7637307;2;1;2;110.13472784;2
7637344;1;1;1;246.48511097;1
7637344;2;1;2;246.48511097;2
7637474;1;1;1;178.50788137;1
7637474;2;1;2;178.50788137;2
7637483;1;1;1;141.28545724;1
7637483;2;1;2;141.28545724;2
7637569;1;1;1;235.37675918;1
7637569;2;1;2;235.37675918;2
7637579;1;1;1;238.76312726;1
7637579;2;1;2;238.76312726;2
7637582;1;1;1;324.55085114;1
7637582;2;1;2;324.55085114;2
7637591;1;1;1;223.25902809;1
7637591;2;1;2;223.25902809;2
7637595;1;1;1;286.5570509;1
7637595;2;1;2;286.5570509;2
7637596;1;1;1;318.52809132;1
7637596;2;1;2;318.52809132;2
7637600;1;1;1;306.98116362;1
7637600;2;1;2;306.98116362;2
7637602;1;1;1;306.98116362;1
7637602;2;1;2;306.98116362;2
7637614;1;1;1;306.98116362;1
7637614;2;1;2;306.98116362;2
7637615;1;1;1;293.45362677;1
7637615;2;1;2;293.45362677;2
7637616;1;1;1;281.46073433;1
7637616;2;1;2;281.46073433;2
7637624;1;1;1;293.11072233;1
7637624;2;1;2;293.11072233;2
7637668;1;1;1;130.33984528;1
7637668;2;1;2;130.33984528;2
7637703;1;1;1;80.232567011;1
7637703;2;1;2;80.232567011;2
7637704;1;1;1;80.232567011;1
7637704;2;1;2;80.232567011;2
7637778;1;1;1;28.044583065;1
7637778;2;1;2;28.044583065;2
7637781;1;1;1;47.969234179;1
7637781;2;1;2;47.969234179;2
7637782;1;1;1;20.597196769;1
7637782;2;1;2;20.597196769;2
7637790;2;1;2;16.477757415;2
7637790;1;1;1;16.477757415;1
7637804;1;1;1;33.653499678;1
7637804;2;1;2;33.653499678;2
7637811;1;1;1;24.716636122;1
7637811;2;1;2;24.716636122;2
7637854;1;1;1;165.53177772;1
7637854;2;1;2;165.53177772;2
7637859;1;1;1;93.854848955;1
7637859;2;1;2;93.854848955;2
7637862;1;1;1;119.3703067;1
7637862;2;1;2;119.3703067;2
7637905;1;1;1;401.42947213;1
7637905;2;1;2;401.42947213;2
7638040;1;1;1;42.620599829;2
7638040;2;1;2;42.620599829;3
7638040;3;1;3;42.620599829;4
7638136;1;1;1;8.0945079842;1
7638136;2;1;2;8.0945079842;2
7638227;1;1;1;13.545285102;1
7638227;2;1;2;13.545285102;2
7638280;1;1;1;6.73669885;1
7638280;2;1;2;6.73669885;2
7638281;1;1;1;19.129678871;1
7638281;2;1;2;19.129678871;2
7638368;1;1;1;6.3783628822;1
7638368;2;1;2;6.3783628822;2
7638380;1;1;1;6.9025841654;1
7638380;2;1;2;6.9025841654;2
7638433;1;1;1;31.889765034;1
7638433;2;1;2;31.889765034;2
7638436;1;1;1;24.838071236;1
7638436;2;1;2;24.838071236;2
7638441;1;1;1;19.424748407;1
7638441;2;1;2;19.424748407;2
7638465;1;1;1;26.363180033;1
7638465;2;1;2;26.363180033;2
7638495;1;1;1;64.536000381;1
7638495;2;1;2;64.536000381;2
7638502;1;1;1;56.53662467;1
7638502;2;1;2;56.53662467;2
7638572;1;1;1;31.310485468;1
7638572;2;1;2;31.310485468;2
7638746;1;1;1;20.359261753;1
7638746;2;1;2;20.359261753;2
7638799;1;1;1;15.358301248;1
7638799;2;1;2;15.358301248;2
7638832;1;1;1;17.574124238;1
7638832;2;1;2;17.574124238;2
7638837;1;1;1;17.148417664;1
7638837;2;1;2;17.148417664;2
7640605;1;1;1;367.40342355;1
7640605;2;1;2;367.40342355;2
7640607;1;1;1;424.12548709;1
7640607;2;1;2;424.12548709;2
7640710;1;1;1;46.755074193;1
7640710;2;1;2;46.755074193;2
7640715;1;1;1;37.262905418;1
7640715;2;1;2;37.262905418;2
7640720;1;1;1;36.060604054;1
7640720;2;1;2;36.060604054;2
7640744;1;1;1;237.78693877;1
7640744;2;1;2;237.78693877;2
7640745;1;1;1;254.35086544;1
7640745;2;1;2;254.35086544;2
7640746;1;1;1;227.51950419;1
7640746;2;1;2;227.51950419;4
7640767;1;1;1;145.1874307;1
7640767;2;1;2;145.1874307;2
7640812;1;1;1;126.32046672;1
7640812;2;1;2;126.32046672;2
7640863;1;1;1;125.46238468;1
7640863;2;1;2;125.46238468;2
7640878;1;1;1;116.55773134;1
7640878;2;1;2;116.55773134;2
7640897;1;1;1;134.840588;1
7640897;2;1;2;134.840588;2
7640937;1;1;1;294.44914873;1
7640937;2;1;2;294.44914873;2
7640943;1;1;1;281.50515483;1
7640943;2;1;2;281.50515483;2
7640946;1;1;1;198.99591079;1
7640946;2;1;2;198.99591079;2
7640999;1;1;1;152.74522903;1
7640999;2;1;2;152.74522903;2
7641034;1;1;1;145.81336596;1
7641034;2;1;2;145.81336596;2
7641069;1;1;1;207.05150603;1
7641069;2;1;2;207.05150603;2
7641215;1;1;1;78.009637798;1
7641215;2;1;2;78.009637798;2
7641228;1;1;1;213.91585443;1
7641228;2;1;2;213.91585443;2
7641244;1;1;1;62.885434665;1
7641244;2;1;2;62.885434665;2
7641353;1;1;1;99.17070381;1
7641353;2;1;2;99.17070381;2
7641412;1;1;1;225.39158966;1
7641412;2;1;2;225.39158966;2
7641414;1;1;1;221.05658851;1
7641414;2;1;2;221.05658851;2
7641446;1;1;1;267.94738001;1
7641446;2;1;2;267.94738001;2
7641510;1;1;1;243.8078202;1
7641510;2;1;2;243.8078202;2
7641512;1;1;1;223.37791591;1
7641512;2;1;2;223.37791591;2
7641535;1;1;1;285.1398961;1
7641535;2;1;2;285.1398961;2
7641538;1;1;1;333.36977341;1
7641538;2;1;2;333.36977341;2
7641539;1;1;1;400.26045747;1
7641539;2;1;2;400.26045747;2
7641540;1;1;1;467.44752236;1
7641540;2;1;2;467.44752236;2
7641610;1;1;1;91.134554154;1
7641610;2;1;2;91.134554154;2
7641658;1;1;1;389.82840186;1
7641658;2;1;2;389.82840186;2
7641670;1;1;1;234.09464781;1
7641670;2;1;2;234.09464781;2
7641696;1;1;1;160.86553601;1
7641696;2;1;2;160.86553601;2
7641700;1;1;1;171.4937283;1
7641700;2;1;2;171.4937283;2
7641712;1;1;1;131.02300374;1
7641712;2;1;2;131.02300374;2
7641724;1;1;1;116.59222774;1
7641724;2;1;2;116.59222774;2
7641738;1;1;1;225.78033474;1
7641738;2;1;2;225.78033474;2
7641743;1;1;1;212.22411537;5
7641743;2;1;2;212.22411537;7
7641751;1;1;1;216.20789704;1
7641751;2;1;2;216.20789704;2
7641762;1;1;1;226.69205729;1
7641762;2;1;2;226.69205729;2
7641763;1;1;1;310.16075914;1
7641763;2;1;2;310.16075914;2
7641769;1;1;1;61.355835354;1
7641769;2;1;2;61.355835354;2
7641826;1;1;1;467.36110471;1
7641826;2;1;2;467.36110471;2
7641829;1;1;1;257.22844187;1
7641829;2;1;2;257.22844187;2
7641846;1;1;1;24.716636122;1
7641846;2;1;2;24.716636122;2
7641847;1;1;1;24.716636122;1
7641847;2;1;2;24.716636122;2
7641930;1;1;1;320.9901739;1
7641930;2;1;2;320.9901739;2
7642144;2;1;2;6.1433968823;1
7642144;3;1;3;6.1433968823;3
7642144;1;1;1;6.1433968823;2
7642205;1;1;1;6.3757607458;1
7642205;2;1;2;6.3757607458;2
7642231;1;1;1;13.701153126;1
7642231;2;1;2;13.701153126;2
7642258;1;1;1;17.732875983;1
7642258;2;1;2;17.732875983;2
7642300;1;1;1;11.844004162;1
7642300;2;1;2;11.844004162;2
7642361;1;1;1;389.40617838;1
7642361;2;1;2;389.40617838;2
7642480;1;1;1;100.30025682;1
7642480;2;1;2;100.30025682;2
7642603;1;1;1;114.86675369;1
7642603;2;1;2;114.86675369;2
7642619;1;1;1;212.22029705;1
7642619;2;1;2;212.22029705;2
7642629;1;1;1;260.81028695;1
7642629;2;1;2;260.81028695;2
7642757;1;1;1;1704.658841;1
7642757;2;1;2;1704.658841;2
7642784;1;1;1;1539.1978;1
7642784;2;1;2;1539.1978;2
7642788;1;1;1;1870.6059668;1
7642788;2;1;2;1870.6059668;2
7642795;1;1;1;2252.3098029;1
7642795;2;1;2;2252.3098029;2
7642841;1;1;1;6.9238593728;1
7642841;2;1;2;6.9238593728;2
7642914;1;1;1;91.359172556;1
7642914;2;1;2;91.359172556;2
7642921;1;1;1;38.941335944;1
7642921;2;1;2;38.941335944;3
7642944;1;1;1;5.1079329644;1
7642944;2;1;2;5.1079329644;2
7642967;1;1;1;131.11887941;1
7642967;2;1;2;131.11887941;2
7642968;1;1;1;131.11887941;1
7642968;2;1;2;131.11887941;2
7642968;3;1;3;131.11887941;3
7642975;1;1;1;137.38025276;1
7642975;2;1;2;137.38025276;2
7642977;1;1;1;131.13849708;1
7642977;2;1;2;131.13849708;2
7642979;1;1;1;137.38025276;1
7642979;2;1;2;137.38025276;2
7642997;1;1;1;143.59194133;1
7642997;2;1;2;143.59194133;2
7643005;1;1;1;233.38826345;1
7643005;2;1;2;233.38826345;2
7643039;1;1;1;226.76308762;1
7643039;2;1;2;226.76308762;2
7643061;1;1;1;629.35513801;1
7643061;2;1;2;629.35513801;2
7643079;1;1;1;952.10412565;1
7643079;2;1;2;952.10412565;2
7643080;1;1;1;687.67982861;1
7643080;2;1;2;687.67982861;2
7643085;1;1;1;669.5940888;1
7643085;2;1;2;669.5940888;3
7643089;1;1;1;771.08011215;1
7643089;2;1;2;771.08011215;2
7643090;1;1;1;771.08011215;1
7643090;2;1;2;771.08011215;2
7643091;1;1;1;600.05381808;1
7643091;2;1;2;600.05381808;2
7643100;1;1;1;126.62501087;1
7643100;2;1;2;126.62501087;2
7643112;1;1;1;140.20632066;1
7643112;2;1;2;140.20632066;2
7643186;1;1;1;804.55972247;1
7643186;2;1;2;804.55972247;2
7643213;1;1;1;128.75336787;1
7643213;2;1;2;128.75336787;2
7643214;1;1;1;138.56971463;1
7643214;2;1;2;138.56971463;2
7643215;1;1;1;155.83141514;1
7643215;2;1;2;155.83141514;2
7643216;1;1;1;135.69877336;1
7643216;2;1;2;135.69877336;2
7643221;1;1;1;750.40891014;1
7643221;2;1;2;750.40891014;2
7643262;1;1;1;652.055118;3
7643262;2;1;2;652.055118;4
7643264;1;1;1;368.57675052;1
7643264;2;1;2;368.57675052;2
7643267;1;1;1;533.69018812;1
7643267;2;1;2;533.69018812;2
7643271;1;1;1;305.74159512;1
7643271;2;1;2;305.74159512;2
7643276;1;1;1;172.81827414;1
7643276;2;1;2;172.81827414;2
7643309;1;1;1;193.91113068;1
7643309;2;1;2;193.91113068;2
7643391;1;1;1;93.988471844;1
7643391;2;1;2;93.988471844;2
7643419;1;1;1;104.93284867;1
7643419;2;1;2;104.93284867;2
7643475;1;1;1;114.14395236;1
7643475;2;1;2;114.14395236;2
7643497;2;1;2;135.32961233;2
7643497;1;1;1;135.32961233;1
7643500;1;1;1;20.794432839;1
7643500;2;1;2;20.794432839;2
7643555;1;1;1;171.94943579;1
7643555;2;1;2;171.94943579;2
7643558;1;1;1;152.92683033;1
7643558;2;1;2;152.92683033;2
7643565;1;1;1;280.92058245;1
7643565;2;1;2;280.92058245;2
7643578;1;1;1;27.462929025;1
7643578;2;1;2;27.462929025;2
7643583;1;1;1;22.469669202;1
7643583;2;1;2;22.469669202;2
7643588;1;1;1;2880.8257268;1
7643588;2;1;2;2880.8257268;2
7643588;3;1;3;2880.8257268;3
7643588;4;1;4;2880.8257268;4
7643597;1;1;1;1435.278891;1
7643597;2;1;2;1435.278891;3
7643598;1;1;1;1705.9002943;1
7643598;2;1;2;1705.9002943;2
7643606;1;1;1;1665.2480024;1
7643606;2;1;2;1665.2480024;2
7643632;1;1;1;788.272131;1
7643632;2;1;2;788.272131;2
7643633;1;1;1;684.10253989;1
7643633;2;1;2;684.10253989;2
7643639;1;1;1;700.68633867;1
7643639;2;1;2;700.68633867;2
7643651;1;1;1;961.40951568;1
7643651;2;1;2;961.40951568;2
7643680;1;1;1;352.26022219;1
7643680;2;1;2;352.26022219;2
7643710;1;1;1;423.27749749;1
7643710;2;1;2;423.27749749;2
7643737;1;1;1;147.33873708;1
7643737;2;1;2;147.33873708;2
7643816;1;1;1;6.0126805272;1
7643816;2;1;2;6.0126805272;2
7643829;1;1;1;5.3667607477;1
7643829;2;1;2;5.3667607477;2
7643831;1;1;1;9.3337135887;1
7643831;2;1;2;9.3337135887;2
7643869;1;1;1;6.5410165529;1
7643869;2;1;2;6.5410165529;2
7643877;1;1;1;18.783208714;1
7643877;2;1;2;18.783208714;2
7643918;1;1;1;4.9812356826;1
7643918;2;1;2;4.9812356826;2
7643983;1;1;1;134.09400739;1
7643983;2;1;2;134.09400739;2
7644054;1;1;1;44.750959372;1
7644054;2;1;2;44.750959372;2
7644061;1;1;1;56.705775661;1
7644061;2;1;2;56.705775661;2
7644073;1;1;1;112.21092942;1
7644073;2;1;2;112.21092942;2
7644093;1;1;1;33.719187008;1
7644093;2;1;2;33.719187008;2
7644094;1;1;1;32.150095028;1
7644094;2;1;2;32.150095028;2
7644231;1;1;1;11.97788678;1
7644231;2;1;2;11.97788678;2
7714904;1;1;1;640.41870445;1
7714904;2;1;2;640.41870445;2
7714909;1;1;1;403.92198888;1
7714909;2;1;2;403.92198888;2
7714925;1;1;1;566.49627899;1
7714925;2;1;2;566.49627899;2
7714927;1;1;1;463.01380239;1
7714927;2;1;2;463.01380239;2
7714945;1;1;1;604.22508977;1
7714945;2;1;2;604.22508977;2
7715009;1;1;1;110.76537938;1
7715009;2;1;2;110.76537938;2
7715126;1;1;1;240.13726341;1
7715126;2;1;2;240.13726341;2
7715135;1;1;1;207.60475839;1
7715135;2;1;2;207.60475839;2
7715135;3;1;3;207.60475839;3
7715343;1;1;1;150.29932733;1
7715343;2;1;2;150.29932733;2
7715502;1;1;1;127.83585349;1
7715502;2;1;2;127.83585349;2
7715579;1;1;1;139.83176333;1
7715579;2;1;2;139.83176333;2
7715582;1;1;1;110.14630696;1
7715582;2;1;2;110.14630696;2
7715704;1;1;1;259.30777148;1
7715704;2;1;2;259.30777148;2
7715919;1;1;1;1621.6630581;1
7715919;2;1;2;1621.6630581;2
7715943;1;1;1;2528.8098861;1
7715943;2;1;2;2528.8098861;2
7715958;1;1;1;1075.026702;1
7715958;2;1;2;1075.026702;2
7715959;1;1;1;1704.658841;1
7715959;2;1;2;1704.658841;2
7716021;1;1;1;684.26048175;1
7716021;2;1;2;684.26048175;2
7716032;1;1;1;164.02018799;1
7716032;2;1;2;164.02018799;2
7716073;1;1;1;631.66371049;1
7716073;2;1;2;631.66371049;2
7716080;1;1;1;459.82539728;1
7716080;2;1;2;459.82539728;2
7716178;1;1;1;123.70905757;1
7716178;2;1;2;123.70905757;2
7716187;1;1;1;75.488396856;1
7716187;2;1;2;75.488396856;2
7716272;1;1;1;197.0227858;1
7716272;2;1;2;197.0227858;2
7716282;2;1;2;297.20183434;2
7716282;3;1;3;297.20183434;3
7716282;1;1;1;297.20183434;1
7716356;1;1;1;124.59265888;1
7716356;2;1;2;124.59265888;4
7716359;1;1;1;164.57206036;1
7716359;2;1;2;164.57206036;2
7716409;1;1;1;89.980631615;2
7716409;2;1;2;89.980631615;3
7716428;1;1;1;56.757988318;1
7716428;2;1;2;56.757988318;2
7716431;1;1;1;108.71015489;1
7716431;2;1;2;108.71015489;2
7716438;1;1;1;156.05233023;1
7716438;2;1;2;156.05233023;2
7716463;1;1;1;94.355273017;1
7716463;2;1;2;94.355273017;3
7716477;1;1;1;117.02636287;1
7716477;2;1;2;117.02636287;2
7716486;1;1;1;147.67798224;1
7716486;2;1;2;147.67798224;2
7716496;1;1;1;117.72849687;1
7716496;2;1;2;117.72849687;2
7716517;1;1;1;138.47649391;1
7716517;2;1;2;138.47649391;2
7716568;1;1;1;215.89694578;1
7716568;2;1;2;215.89694578;2
7716571;1;1;1;171.07418907;1
